Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope,perc_cycle,prob_cycle,performance,cycle_added_weighted,potential_demand,cycle_fraction,dist2,distance_groups,distance_groups_comb
E02002869,E02002874,93,0,3,0,34,0,0,45,5,4,2,0,4561.974490865666,0.01914189480784931,0.043010752688172046,0.10252612789406805,0.41951016362006355,9,13,0.13978494623655913,4.561974490865666,4-5 km,4-6 km
E02002869,E02002875,30,0,3,2,6,0,0,12,2,4,1,0,2960.220798190092,0.02097999832411067,0.13333333333333333,0.10948128303322234,1.2178641831670263,3,7,0.23333333333333334,2.960220798190092,2-3 km,2-4 km
E02002869,E02002876,29,0,2,0,9,1,0,11,2,1,2,1,3379.4209031210294,0.018800755498665125,0.034482758620689655,0.10909710110475486,0.31607401362185933,3,4,0.13793103448275862,3.379420903121029,3-4 km,2-4 km
E02002869,E02002877,18,0,0,1,4,0,0,10,2,0,1,0,5461.642393873155,0.022266879284124515,0,0.09451822019662023,0,2,2,0.1111111111111111,5.461642393873155,5-6 km,4-6 km
E02002869,E02002879,41,0,5,0,13,0,1,17,4,0,0,1,4683.177875478317,0.026137908521689422,0,0.10128808561644602,0,4,4,0.0975609756097561,4.683177875478317,4-5 km,4-6 km
E02002869,E02002881,22,0,0,0,3,1,0,13,3,0,2,0,5423.041665636503,0.023939888784038698,0,0.09482143170161883,0,2,2,0.09090909090909091,5.423041665636503,5-6 km,4-6 km
E02002869,E02002884,26,0,1,0,9,0,0,16,0,0,0,0,5470.791909922126,0.029470605342097316,0,0.09416407015423693,0,2,2,0.07692307692307693,5.470791909922126,5-6 km,4-6 km
E02002869,E02002885,33,0,16,0,3,0,0,9,4,0,1,0,5376.813207390684,0.025228236868072018,0,0.09520852469652527,0,3,3,0.09090909090909091,5.376813207390684,5-6 km,4-6 km
E02002869,E02002886,23,0,2,0,1,0,0,16,1,1,2,0,5591.625097148461,0.02571011258699858,0.043478260869565216,0.0931486561647567,0.4667620839603207,2,3,0.13043478260869565,5.5916250971484605,5-6 km,4-6 km
E02002869,E02002887,30,0,0,0,7,0,0,17,1,0,5,0,5673.62119349336,0.01873491048122634,0,0.09261196936033748,0,3,3,0.1,5.67362119349336,5-6 km,4-6 km
E02002869,E02002889,50,0,19,0,22,0,0,6,1,0,2,0,6526.505569414341,0.016459441526123872,0,0.08421704619000399,0,4,4,0.08,6.526505569414341,6-7 km,6-8 km
E02002869,E02002890,67,0,17,0,20,0,0,22,1,2,5,0,7495.088634477923,0.027766815175221032,0.029850746268656716,0.07427045676856343,0.4019195191120958,5,7,0.1044776119402985,7.495088634477923,7-8 km,6-8 km
E02002869,E02002892,15,0,0,0,6,0,0,6,1,2,0,0,7258.846128568018,0.015261789391027554,0.13333333333333333,0.07695957329588936,1.7325113383971305,1,3,0.2,7.258846128568018,7-8 km,6-8 km
E02002869,E02002893,32,0,5,0,8,0,0,12,2,3,2,0,6539.973836769854,0.018607747459704806,0.09375,0.08400911066198641,1.1159503922997875,2,5,0.15625,6.539973836769854,6-7 km,6-8 km
E02002869,E02002895,38,0,8,0,8,0,0,20,1,1,0,0,7034.086679071116,0.02006255999474691,0.02631578947368421,0.07902659520540252,0.3329991556043297,3,4,0.10526315789473684,7.034086679071116,7-8 km,6-8 km
E02002869,E02002896,41,0,9,1,6,0,0,22,0,0,3,0,8963.4434370002,0.033700830888686036,0,0.06078387397634849,0,2,2,0.04878048780487805,8.9634434370002,8-9 km,8-10 km
E02002869,E02002898,82,0,4,1,29,0,2,33,6,5,2,0,8030.7117901364,0.017256220216077225,0.06097560975609756,0.06949912520642648,0.8773579462329583,5,10,0.12195121951219512,8.0307117901364,8-9 km,8-10 km
E02002869,E02002899,19,0,0,0,4,0,0,13,1,1,0,0,9526.785717170513,0.012065386200787214,0.05263157894736842,0.056722274586150735,0.9278820239733282,1,2,0.10526315789473684,9.526785717170513,9-10 km,8-10 km
E02002869,E02006834,11,0,0,0,0,0,0,9,1,0,1,0,3523.5429576485985,0.01531083741434082,0,0.10880098676338935,0,1,1,0.09090909090909091,3.5235429576485986,3-4 km,2-4 km
E02002869,E02006835,11,0,1,0,2,0,0,4,1,0,3,0,3597.2535435594828,0.019015743154746797,0,0.1083805009820553,0,1,1,0.09090909090909091,3.5972535435594826,3-4 km,2-4 km
E02002869,E02006904,202,0,70,6,53,1,1,48,10,3,8,2,8582.135942942716,0.02216836947727571,0.01485148514851485,0.06436616412568238,0.23073435166208767,13,16,0.07920792079207921,8.582135942942715,8-9 km,8-10 km
E02002869,E02006905,54,0,13,0,7,1,1,26,5,1,0,0,9319.505957889422,0.018410769704871963,0.018518518518518517,0.05822738153025293,0.31803797512166915,3,4,0.07407407407407407,9.319505957889422,9-10 km,8-10 km
E02002871,E02002868,60,0,1,0,2,0,0,22,6,3,26,0,2075.1152947345236,0.013949008256702856,0.05,0.10545061254548109,0.47415561458625843,6,9,0.15,2.0751152947345237,2-3 km,2-4 km
E02002871,E02002869,200,0,0,0,14,1,0,74,9,5,97,0,1487.3856914584185,0.017924478396319433,0.025,0.09667676974466057,0.2585936628419543,19,24,0.12,1.4873856914584185,1-2 km,0-2 km
E02002871,E02002871,141,0,2,0,10,1,0,39,7,5,77,0,0,0.024752785366312775,0.03546099290780142,0.021351838652499344,1.6607934091732435,3,8,0.05673758865248227,0,NA,NA
E02002871,E02002872,132,0,2,0,10,0,0,64,16,3,37,0,2154.0309175676966,0.01408289394361125,0.022727272727272728,0.10619936285384025,0.21400573521850363,14,17,0.12878787878787878,2.1540309175676966,2-3 km,2-4 km
E02002871,E02002874,168,0,0,0,60,1,1,73,19,1,13,0,3100.006552833251,0.01825551061266913,0.005952380952380952,0.10957706819812378,0.054321410950862355,18,19,0.1130952380952381,3.100006552833251,3-4 km,2-4 km
E02002871,E02002875,57,0,2,0,3,0,0,26,9,2,15,0,1472.8351067316732,0.02411022812711913,0.03508771929824561,0.09618334344430925,0.36480037022794515,5,7,0.12280701754385964,1.4728351067316732,1-2 km,0-2 km
E02002871,E02002876,41,0,1,0,6,1,0,22,5,1,5,0,2468.203390112126,0.027173343804322105,0.024390243902439025,0.10791009601065818,0.22602374387684748,4,5,0.12195121951219512,2.4682033901121256,2-3 km,2-4 km
E02002871,E02002877,28,0,0,0,9,0,0,17,1,1,0,0,3999.674455840742,0.023659023060184213,0.03571428571428571,0.10621891285715045,0.33623283042179525,3,4,0.14285714285714285,3.999674455840742,3-4 km,2-4 km
E02002871,E02002879,65,0,0,0,14,1,0,36,5,2,7,0,3192.965919824371,0.02293781600117779,0.03076923076923077,0.10929775875919709,0.28151749055551084,7,9,0.13846153846153847,3.1929659198243714,3-4 km,2-4 km
E02002871,E02002881,29,0,0,0,3,0,0,21,4,0,1,0,4888.923839583049,0.017496718347558615,0,0.09990481230949805,0,3,3,0.10344827586206896,4.8889238395830485,4-5 km,4-6 km
E02002871,E02002882,29,0,1,0,8,0,0,16,3,1,0,0,5041.128269011461,0.03949614941175879,0.034482758620689655,0.09773349733134495,0.35282435973597753,3,4,0.13793103448275862,5.041128269011462,5-6 km,4-6 km
E02002871,E02002883,12,0,0,0,2,0,1,7,2,0,0,0,6408.713409217046,0.024578242967570888,0,0.08512122595377135,0,1,1,0.08333333333333333,6.408713409217047,6-7 km,6-8 km
E02002871,E02002884,43,0,0,0,14,0,0,26,2,0,1,0,4105.629739624762,0.017628723235777886,0,0.10581812031775668,0,5,5,0.11627906976744186,4.105629739624762,4-5 km,4-6 km
E02002871,E02002885,39,0,4,0,11,0,0,18,3,0,1,2,3981.3609180030485,0.018183454890938665,0,0.10654485535554437,0,4,4,0.10256410256410256,3.9813609180030487,3-4 km,2-4 km
E02002871,E02002886,31,0,2,0,0,0,0,21,4,1,3,0,4440.916119126464,0.017632570906328606,0.03225806451612903,0.10350874405376116,0.3116457919668564,3,4,0.12903225806451613,4.440916119126464,4-5 km,4-6 km
E02002871,E02002887,49,0,1,0,10,0,0,35,1,2,0,0,5544.405776822527,0.019852869313383054,0.04081632653061224,0.09381804121503862,0.43505839603981805,4,6,0.12244897959183673,5.5444057768225266,5-6 km,4-6 km
E02002871,E02002889,57,0,8,0,25,0,0,19,2,2,1,0,5131.05328002671,0.022302184013827994,0.03508771929824561,0.09758404444374899,0.35956410188011273,5,7,0.12280701754385964,5.13105328002671,5-6 km,4-6 km
E02002871,E02002890,116,0,8,0,67,0,2,31,4,0,4,0,6129.9264641805585,0.023939888784038698,0,0.08792829482963102,0,10,10,0.08620689655172414,6.129926464180558,6-7 km,6-8 km
E02002871,E02002892,20,0,0,0,6,0,1,10,0,2,1,0,6760.969015172648,0.026137908521689422,0.1,0.08154606547302932,1.2263007346819714,1,3,0.15,6.760969015172648,6-7 km,6-8 km
E02002871,E02002893,39,0,0,0,7,0,0,27,2,2,1,0,5144.52154738222,0.02466199469014519,0.05128205128205128,0.09737253901825997,0.5266582529231831,4,6,0.15384615384615385,5.14452154738222,5-6 km,4-6 km
E02002871,E02002895,55,0,8,0,17,0,0,26,2,1,0,1,5638.634389683481,0.02551536811520037,0.01818181818181818,0.092702624205469,0.1961305662881714,5,6,0.10909090909090909,5.638634389683481,5-6 km,4-6 km
E02002871,E02002896,66,0,0,1,16,1,3,38,2,3,1,1,7598.281266702831,0.02606620412485394,0.045454545454545456,0.07332874434887707,0.619873500605517,5,8,0.12121212121212122,7.598281266702831,7-8 km,6-8 km
E02002871,E02002898,155,0,1,0,37,0,1,90,12,13,1,0,6635.259500748767,0.013531428681315788,0.08387096774193549,0.08322406685767046,1.0077730025543135,12,25,0.16129032258064516,6.635259500748767,6-7 km,6-8 km
E02002871,E02002899,30,0,1,0,13,0,0,13,0,2,1,0,8376.07673914852,0.021605220077530924,0.06666666666666667,0.06621570713831545,1.0068104615632847,2,4,0.13333333333333333,8.376076739148521,8-9 km,8-10 km
E02002871,E02006834,12,0,0,0,1,0,0,10,0,0,1,0,2573.260187652021,0.02881244744512129,0,0.10832878966016278,0,1,1,0.08333333333333333,2.5732601876520214,2-3 km,2-4 km
E02002871,E02006835,24,0,0,0,5,1,0,12,0,1,5,0,2669.512637852162,0.0210789286095791,0.041666666666666664,0.10897242890605666,0.3823597132315626,3,4,0.16666666666666666,2.669512637852162,2-3 km,2-4 km
E02002871,E02006904,291,0,40,11,123,2,2,86,9,7,7,4,7186.6836535550865,0.020750433457239006,0.024054982817869417,0.07749664192787155,0.3104003247038512,22,29,0.09965635738831616,7.186683653555087,7-8 km,6-8 km
E02002871,E02006905,97,0,2,3,22,0,0,57,8,2,3,0,7924.053668501793,0.023433222318152907,0.020618556701030927,0.0703167159000959,0.2932241137416773,7,9,0.09278350515463918,7.924053668501793,7-8 km,6-8 km
E02002872,E02002868,31,0,0,0,7,0,0,15,0,3,6,0,3436.6938623974283,0.03570866499650986,0.0967741935483871,0.10825888902602605,0.8939145267334309,3,6,0.1935483870967742,3.436693862397428,3-4 km,2-4 km
E02002872,E02002869,300,0,7,2,32,2,1,88,18,9,140,1,1648.0462015378037,0.020448360939815054,0.03,0.09953453197614179,0.30140293428205334,29,38,0.12666666666666668,1.6480462015378037,1-2 km,0-2 km
E02002872,E02002871,55,0,1,0,10,1,1,19,2,3,18,0,2154.0309175676966,0.014681213526163221,0.05454545454545454,0.10617702253115814,0.5137218321360247,6,9,0.16363636363636364,2.1540309175676966,2-3 km,2-4 km
E02002872,E02002872,236,0,3,0,19,2,5,82,6,18,101,0,0,0.016483798532431242,0.07627118644067797,0.02139603071898478,3.564735321351088,5,23,0.09745762711864407,0,NA,NA
E02002872,E02002874,116,0,1,0,44,0,1,57,10,1,2,0,5013.176582535914,0.023017730632964663,0.008620689655172414,0.09860963900722532,0.08742238326763126,11,12,0.10344827586206896,5.013176582535914,5-6 km,4-6 km
E02002872,E02002875,48,0,2,0,7,0,1,23,8,0,7,0,2990.373850621095,0.025398542164170507,0,0.10931555011409427,0,5,5,0.10416666666666667,2.990373850621095,2-3 km,2-4 km
E02002872,E02002876,60,0,2,0,10,0,0,35,4,1,8,0,2880.462465151294,0.019913241893300286,0.016666666666666666,0.10945982597816847,0.15226286464214547,6,7,0.11666666666666667,2.880462465151294,2-3 km,2-4 km
E02002872,E02002877,17,0,0,0,6,0,0,11,0,0,0,0,5470.402818818459,0.0164888543950463,0,0.09464987355962248,0,2,2,0.11764705882352941,5.470402818818459,5-6 km,4-6 km
E02002872,E02002879,58,0,2,0,18,1,2,25,7,0,3,0,4184.219437508582,0.021221490303263778,0,0.10516930059236103,0,6,6,0.10344827586206896,4.184219437508582,4-5 km,4-6 km
E02002872,E02002881,41,0,0,0,0,0,0,34,5,1,1,0,4121.768287837676,0.02782539417104624,0.024390243902439025,0.10530886638898336,0.23160674631467265,4,5,0.12195121951219512,4.121768287837677,4-5 km,4-6 km
E02002872,E02002882,20,0,0,0,8,0,0,11,0,0,1,0,5907.332001339091,0.016180146370886626,0,0.09041342534018401,0,2,2,0.1,5.907332001339091,5-6 km,4-6 km
E02002872,E02002884,46,0,0,0,11,0,0,30,1,0,4,0,4971.833471952392,0.019339151301464838,0,0.09911438311155862,0,5,5,0.10869565217391304,4.971833471952392,4-5 km,4-6 km
E02002872,E02002885,50,0,16,2,5,0,0,22,2,0,2,1,4877.854769420946,0.02298098565572847,0,0.09978767312158092,0,5,5,0.1,4.877854769420946,4-5 km,4-6 km
E02002872,E02002886,40,0,0,0,13,0,0,23,3,0,1,0,5092.666659178724,0.026309369595593872,0,0.09777686566247525,0,4,4,0.1,5.092666659178724,5-6 km,4-6 km
E02002872,E02002887,48,0,0,0,14,0,0,26,2,3,3,0,5061.097265119682,0.02741900225023371,0.0625,0.09801651861334196,0.6376476218927095,4,7,0.14583333333333334,5.061097265119682,5-6 km,4-6 km
E02002872,E02002889,54,0,16,0,21,0,0,11,4,0,2,0,6027.547131444606,0.026223419236679164,0,0.08886498327186847,0,5,5,0.09259259259259259,6.027547131444606,6-7 km,6-8 km
E02002872,E02002890,81,0,8,1,33,0,1,31,1,2,2,2,6996.130196508188,0.019931441670905412,0.024691358024691357,0.07940744252736734,0.31094513610838953,6,8,0.09876543209876543,6.996130196508188,6-7 km,6-8 km
E02002872,E02002891,11,0,0,0,2,0,0,8,1,0,0,0,9068.641045982868,0.04212151439365153,0,0.0596946788324396,0,1,1,0.09090909090909091,9.068641045982867,9-10 km,8-10 km
E02002872,E02002892,35,0,0,0,4,0,0,26,0,2,3,0,5957.572750769191,0.03851038885169937,0.05714285714285714,0.08912045957201761,0.6411867422730289,3,5,0.14285714285714285,5.957572750769191,5-6 km,4-6 km
E02002872,E02002893,39,0,6,0,15,0,0,15,2,1,0,0,6041.015398800116,0.02160162944669954,0.02564102564102564,0.08889511948046679,0.2884413204108447,3,4,0.10256410256410256,6.041015398800115,6-7 km,6-8 km
E02002872,E02002895,54,0,9,0,24,0,0,16,3,1,0,1,6535.128241101378,0.016906866402127258,0.018518518518518517,0.08411533241048781,0.22015627814614164,4,5,0.09259259259259259,6.535128241101378,6-7 km,6-8 km
E02002872,E02002896,48,0,0,0,16,2,0,27,0,1,2,0,8464.484999030463,0.018296560576253014,0.020833333333333332,0.06551392608018188,0.31799854748188366,3,4,0.08333333333333333,8.464484999030462,8-9 km,8-10 km
E02002872,E02002898,121,0,2,0,25,0,1,73,14,5,1,0,7531.753352166661,0.0169248974606309,0.04132231404958678,0.07424639894331274,0.5565564746262838,9,14,0.11570247933884298,7.531753352166661,7-8 km,6-8 km
E02002872,E02002899,30,0,1,0,6,0,0,21,0,1,1,0,8681.864401036488,0.021229643273145065,0.03333333333333333,0.06351747075448766,0.5247899977342573,2,3,0.1,8.681864401036488,8-9 km,8-10 km
E02002872,E02006834,14,0,1,0,0,0,0,11,1,0,1,0,4212.6911409947,0.029470605342097316,0,0.10465221950528479,0,1,1,0.07142857142857142,4.2126911409947,4-5 km,4-6 km
E02002872,E02006904,259,0,64,4,85,3,2,82,5,7,6,1,8083.177504972982,0.02466199469014519,0.02702702702702703,0.06880096867779649,0.39282916427525844,17,24,0.09266409266409266,8.083177504972982,8-9 km,8-10 km
E02002872,E02006905,86,0,7,2,15,0,0,51,5,1,4,1,8820.547519919686,0.026137908521689422,0.011627906976744186,0.06219048000279893,0.1869724590680256,5,6,0.06976744186046512,8.820547519919685,8-9 km,8-10 km
E02002873,E02002868,64,0,0,1,9,0,0,20,5,0,29,0,2592.7145638717375,0.027474334605731843,0,0.10845728831269077,0,7,7,0.109375,2.5927145638717373,2-3 km,2-4 km
E02002873,E02002869,77,0,0,0,31,0,1,31,7,0,7,0,3202.036605546901,0.020942263050355403,0,0.1093654980800356,0,8,8,0.1038961038961039,3.2020366055469007,3-4 km,2-4 km
E02002873,E02002871,31,0,0,0,3,0,0,12,3,1,12,0,1740.0686675144868,0.020607100557435355,0.03225806451612903,0.10100152680294334,0.31938194933493796,3,4,0.12903225806451613,1.7400686675144867,1-2 km,0-2 km
E02002873,E02002872,50,0,1,0,15,0,0,21,8,4,1,0,3675.222846779717,0.023735983452356547,0.08,0.1078708813869244,0.7416273879606701,5,9,0.18,3.6752228467797172,3-4 km,2-4 km
E02002873,E02002873,96,0,1,0,12,1,0,31,3,2,46,0,0,0.018895005304770694,0.020833333333333332,0.02138313523940114,0.9742880592620147,2,4,0.041666666666666664,0,NA,NA
E02002873,E02002874,269,0,0,0,31,1,0,73,15,6,143,0,1721.4640265253206,0.020100707238336072,0.022304832713754646,0.1007332526576417,0.2214247244607621,26,32,0.11895910780669144,1.7214640265253207,1-2 km,0-2 km
E02002873,E02002875,51,0,0,1,4,1,0,27,2,4,12,0,1298.0874677908744,0.018619711970598453,0.0784313725490196,0.09252284707217555,0.8476973529342064,4,8,0.1568627450980392,1.2980874677908745,1-2 km,0-2 km
E02002873,E02002876,19,0,0,0,1,0,0,12,0,1,5,0,2518.659470203192,0.023926485366525897,0.05263157894736842,0.10828205343389917,0.4860600374511497,2,3,0.15789473684210525,2.518659470203192,2-3 km,2-4 km
E02002873,E02002877,50,0,1,0,14,2,0,19,7,0,7,0,3047.9146738577588,0.029115094601506297,0,0.10916631145791816,0,5,5,0.1,3.047914673857759,3-4 km,2-4 km
E02002873,E02002879,56,0,0,0,12,2,0,32,5,1,4,0,2903.2642192297644,0.0215521617428469,0.017857142857142856,0.10941851309259883,0.16320037946440283,6,7,0.125,2.9032642192297646,2-3 km,2-4 km
E02002873,E02002881,27,0,0,0,3,0,0,19,3,1,1,0,5580.020782952115,0.015912295230540434,0.037037037037037035,0.09362128926894045,0.39560486002967643,2,3,0.1111111111111111,5.580020782952115,5-6 km,4-6 km
E02002873,E02002882,36,0,0,0,21,0,0,10,4,0,1,0,3932.2234801311156,0.019336778096643657,0,0.10677667453478418,0,4,4,0.1111111111111111,3.9322234801311158,3-4 km,2-4 km
E02002873,E02002883,17,0,0,0,4,0,1,12,0,0,0,0,5141.253841078874,0.022769343909534844,0,0.09747403849650646,0,2,2,0.11764705882352941,5.141253841078874,5-6 km,4-6 km
E02002873,E02002884,49,0,0,0,19,0,1,27,1,0,1,0,3882.11139615369,0.025570196816015973,0,0.10679882449073522,0,5,5,0.10204081632653061,3.88211139615369,3-4 km,2-4 km
E02002873,E02002885,31,0,1,0,6,0,0,22,1,0,1,0,3941.8913178972493,0.018376092970415585,0,0.10676139094282139,0,3,3,0.0967741935483871,3.9418913178972494,3-4 km,2-4 km
E02002873,E02002886,24,0,0,0,7,0,0,14,1,2,0,0,4407.885849721257,0.017215342551742282,0.08333333333333333,0.10376956846027596,0.8030613846605151,2,4,0.16666666666666666,4.407885849721257,4-5 km,4-6 km
E02002873,E02002887,30,0,0,0,5,0,0,21,2,0,2,0,5921.044377733073,0.021242538232632148,0,0.09009631471788546,0,3,3,0.1,5.921044377733073,5-6 km,4-6 km
E02002873,E02002888,13,0,0,0,2,0,0,8,2,1,0,0,5415.493818298596,0.027718834337436417,0.07692307692307693,0.09475189427850676,0.8118368240425345,1,2,0.15384615384615385,5.4154938182985966,5-6 km,4-6 km
E02002873,E02002889,94,0,8,0,46,2,0,29,1,1,6,1,5091.58367992091,0.01682640218892265,0.010638297872340425,0.09814842766568896,0.10838989605188953,9,10,0.10638297872340426,5.09158367992091,5-6 km,4-6 km
E02002873,E02002890,140,0,0,1,85,2,1,37,5,5,4,0,5382.231038627801,0.028240646214980587,0.03571428571428571,0.09504520819041865,0.3757610340832102,13,18,0.12857142857142856,5.382231038627801,5-6 km,4-6 km
E02002873,E02002892,26,0,0,0,8,0,0,14,1,1,2,0,7311.759159218089,0.02425294248922328,0.038461538461538464,0.07615968581632931,0.505011779516716,2,3,0.11538461538461539,7.311759159218089,7-8 km,6-8 km
E02002873,E02002893,34,0,0,0,14,1,0,15,0,1,3,0,5105.051947276421,0.02628897036596174,0.029411764705882353,0.09766653850405575,0.30114474370012595,3,4,0.11764705882352941,5.10505194727642,5-6 km,4-6 km
E02002873,E02002895,74,0,1,0,43,0,0,20,3,3,4,0,5599.164789577681,0.026738632492467905,0.04054054054054054,0.09303833692772293,0.43574016775508967,7,10,0.13513513513513514,5.5991647895776815,5-6 km,4-6 km
E02002873,E02002896,83,0,0,0,33,1,2,42,4,0,1,0,6780.119285890108,0.025722226756423407,0,0.08136875536346123,0,7,7,0.08433734939759036,6.780119285890108,6-7 km,6-8 km
E02002873,E02002898,190,0,0,0,66,1,0,94,12,11,5,1,6595.789900642967,0.030133525844566217,0.05789473684210526,0.08306220595077984,0.6970045663898203,15,26,0.1368421052631579,6.595789900642967,6-7 km,6-8 km
E02002873,E02002899,30,0,0,0,8,0,1,18,1,1,1,0,8343.046469743313,0.03327226837411414,0.03333333333333333,0.06619201015282071,0.5035854517240834,2,3,0.1,8.343046469743312,8-9 km,8-10 km
E02002873,E02006834,50,0,0,0,5,0,0,15,1,1,26,2,1895.7861713266116,0.027962257308417882,0.02,0.10290659989769661,0.1943509942013706,5,6,0.12,1.8957861713266115,1-2 km,0-2 km
E02002873,E02006835,24,0,0,0,7,0,0,11,1,1,4,0,2838.887899467046,0.03984645467394404,0.041666666666666664,0.10861787704903342,0.383607816675123,2,3,0.125,2.838887899467046,2-3 km,2-4 km
E02002873,E02006904,317,0,11,0,182,0,3,84,19,5,12,1,6414.516006308437,0.028316644151523622,0.015772870662460567,0.08493540324958328,0.18570431244214944,26,31,0.09779179810725552,6.414516006308437,6-7 km,6-8 km
E02002873,E02006905,79,0,0,0,36,0,2,35,4,0,2,0,7211.251291134314,0.033641825778418774,0,0.07684944276963876,0,6,6,0.0759493670886076,7.211251291134314,7-8 km,6-8 km
E02002874,E02002868,23,0,0,0,14,0,0,9,0,0,0,0,3461.1044046125935,0.02007674389056557,0,0.10881353030194554,0,3,3,0.13043478260869565,3.4611044046125934,3-4 km,2-4 km
E02002874,E02002869,15,0,1,0,1,0,0,12,1,0,0,0,4581.104321001197,0.024931061757843227,0,0.1021491403786593,0,2,2,0.13333333333333333,4.581104321001197,4-5 km,4-6 km
E02002874,E02002871,15,0,0,0,4,0,0,9,0,1,1,0,3119.136382968782,0.025228236868072018,0.06666666666666667,0.10928431819007399,0.6100295794563673,2,3,0.2,3.119136382968782,3-4 km,2-4 km
E02002874,E02002872,22,0,1,0,6,0,0,11,2,1,1,0,5021.554839748501,0.02551536811520037,0.045454545454545456,0.0984399824589902,0.4617488170874236,2,3,0.13636363636363635,5.021554839748501,5-6 km,4-6 km
E02002874,E02002873,13,0,0,0,3,0,0,6,1,0,3,0,1721.4640265253204,0.027474334605731843,0,0.10047780097645635,0,1,1,0.07692307692307693,1.7214640265253203,1-2 km,0-2 km
E02002874,E02002874,332,0,1,1,18,3,3,76,7,4,219,0,0,0.026137908521689422,0.012048192771084338,0.021344444854306765,0.5644650330951718,7,11,0.03313253012048193,0,NA,NA
E02002874,E02002876,14,0,0,0,3,0,0,9,0,0,2,0,3329.620090085065,0.03243066455072368,0,0.10867025014927034,0,2,2,0.14285714285714285,3.329620090085065,3-4 km,2-4 km
E02002874,E02002877,84,0,0,0,7,1,4,34,5,2,31,0,1362.2491587292902,0.031037183562529404,0.023809523809523808,0.09361566276970093,0.2543326950330565,8,10,0.11904761904761904,1.3622491587292902,1-2 km,0-2 km
E02002874,E02002879,53,0,0,0,8,0,0,25,6,2,12,0,2098.6906916138846,0.029312277471965627,0.03773584905660377,0.1051165882937542,0.35899042833419237,5,7,0.1320754716981132,2.0986906916138848,2-3 km,2-4 km
E02002874,E02002881,24,0,0,0,2,0,0,20,1,0,1,0,6264.8844231036865,0.034815014799477226,0,0.08620528174178935,0,2,2,0.08333333333333333,6.264884423103687,6-7 km,6-8 km
E02002874,E02002882,28,0,0,0,6,0,0,16,4,0,2,0,3001.0532353884705,0.032707369804911075,0,0.10902658209314564,0,3,3,0.10714285714285714,3.0010532353884707,3-4 km,2-4 km
E02002874,E02002883,19,0,0,0,5,0,0,10,0,0,4,0,3419.7898145535564,0.024653242610283573,0,0.10875187927500594,0,2,2,0.10526315789473684,3.4197898145535564,3-4 km,2-4 km
E02002874,E02002884,52,0,1,0,18,0,0,25,3,0,5,0,2693.666741489888,0.03530383222125486,0,0.10848700062232201,0,6,6,0.11538461538461539,2.693666741489888,2-3 km,2-4 km
E02002874,E02002885,46,0,0,0,9,1,0,31,2,1,2,0,3656.267917943645,0.041706200319353,0.021739130434782608,0.10723012038631566,0.20273343307331473,5,6,0.13043478260869565,3.656267917943645,3-4 km,2-4 km
E02002874,E02002886,24,0,0,0,5,0,0,15,0,2,2,0,4249.902835189468,0.032446329481127745,0.08333333333333333,0.10428349597323418,0.7991037561180534,2,4,0.16666666666666666,4.249902835189467,4-5 km,4-6 km
E02002874,E02002887,17,0,0,0,4,0,0,12,0,0,1,0,6428.977160820913,0.022172899537424726,0,0.08500056665102154,0,1,1,0.058823529411764705,6.428977160820913,6-7 km,6-8 km
E02002874,E02002888,15,0,0,1,3,1,0,9,0,0,1,0,3694.0297917732737,0.021164863670443904,0,0.1078925293423796,0,2,2,0.13333333333333333,3.6940297917732736,3-4 km,2-4 km
E02002874,E02002889,103,0,0,0,46,0,1,42,7,3,4,0,4114.673280609773,0.02902949714509906,0.02912621359223301,0.10530565515376025,0.2765873641800611,11,14,0.13592233009708737,4.1146732806097734,4-5 km,4-6 km
E02002874,E02002890,122,0,0,0,63,1,0,37,7,1,13,0,4451.0607938851545,0.037312170901147475,0.00819672131147541,0.10265717299599109,0.07984557797822374,12,13,0.10655737704918032,4.451060793885154,4-5 km,4-6 km
E02002874,E02002892,15,0,0,0,3,0,0,10,0,1,1,0,7820.572691146232,0.022126889776446914,0.06666666666666667,0.07132869159288176,0.9346402573479935,1,2,0.13333333333333333,7.820572691146231,7-8 km,6-8 km
E02002874,E02002893,32,0,0,0,17,0,0,14,0,0,1,0,4970.551836527737,0.022297887195753537,0,0.09901181033171834,0,3,3,0.09375,4.970551836527736,4-5 km,4-6 km
E02002874,E02002895,86,0,0,0,47,0,0,22,6,5,6,0,5102.466065249898,0.02655459350303572,0.05813953488372093,0.09767964546718935,0.5952062438970465,8,13,0.1511627906976744,5.102466065249898,5-6 km,4-6 km
E02002874,E02002896,56,0,1,0,16,1,1,29,5,0,3,0,5590.757099948057,0.046566049656291846,0,0.0923931879492862,0,5,5,0.08928571428571429,5.590757099948057,5-6 km,4-6 km
E02002874,E02002898,150,0,1,0,66,0,2,59,7,10,5,0,6134.172133621834,0.020895970752646636,0.06666666666666667,0.08799296582583603,0.7576363183236671,12,22,0.14666666666666667,6.134172133621834,6-7 km,6-8 km
