geo_code1,geo_code2,all,bicycle,foot,dist,slope
E02000001,E02000838,363,39,4,9.75,0.97
E02000001,E02000839,267,22,5,11.4,1.39
E02000001,E02000840,60,4,0,19,0.92
E02000001,E02000841,44,0,0,19.3,0.95
E02000001,E02000843,110,2,0,19.7,0.88
E02000001,E02000864,274,40,12,5.93,0.69
E02000001,E02000865,208,16,30,4.05,0.77
E02000001,E02000866,474,72,25,4.98,0.72
E02000001,E02000867,650,49,17,6.11,0.65
E02000001,E02000868,293,50,85,3.44,0.87
E02000001,E02000869,259,35,129,2.78,0.68
E02000001,E02000870,266,17,31,4.03,0.75
E02000001,E02000871,269,13,3,6.61,0.83
E02000001,E02000872,460,50,275,2.53,0.99
E02000001,E02000873,269,33,22,4.79,0.9
E02000001,E02000874,223,23,31,3.84,1.01
E02000001,E02000875,269,15,5,6.63,0.72
E02000001,E02000876,343,45,108,3.66,0.9
E02000001,E02000877,258,21,12,5.49,0.77
E02000001,E02000878,963,70,718,2.43,1.03
E02000001,E02000879,278,31,59,3.95,0.76
E02000001,E02000880,277,28,83,3.58,0.75
E02000001,E02000881,136,7,4,7.47,0.74
E02000001,E02000882,250,26,14,4.83,0.72
E02000001,E02000883,187,5,7,6.79,0.74
E02000001,E02000884,1139,53,793,3.02,0.83
E02000001,E02000885,250,19,75,4.18,0.67
E02000001,E02000886,648,44,20,5.53,0.74
E02000001,E02000887,269,15,9,6.12,0.69
E02000001,E02000888,715,40,115,4.2,0.69
E02000001,E02000889,897,52,570,3.56,0.9
E02000001,E02000890,1056,62,543,4.22,1.28
E02000001,E02000891,1083,40,18,7.59,0.8
E02000001,E02000893,346,15,7,8.99,1.01
E02000001,E02000894,975,57,8,8.4,1.33
E02000001,E02000895,136,2,0,16.6,0.97
E02000001,E02000896,383,8,1,17.5,1.1
E02000001,E02000897,179,3,1,16.8,0.94
E02000001,E02000898,191,1,0,16.2,0.93
E02000001,E02000899,162,4,1,15.2,0.87
E02000001,E02000900,135,3,3,14.1,0.87
E02000001,E02000901,350,10,2,15.5,0.83
E02000001,E02000902,173,4,0,14.8,0.76
E02000001,E02000903,109,5,0,12.3,0.87
E02000001,E02000904,175,4,2,13.3,0.96
E02000001,E02000905,196,8,2,12.1,1.03
E02000001,E02000906,160,10,3,11.7,0.84
E02000001,E02000907,147,4,4,12.3,0.93
E02000001,E02000908,206,11,0,11.1,0.8
E02000001,E02000909,194,13,2,11.7,0.81
E02000001,E02000910,264,5,1,11.2,0.86
E02000001,E02000911,223,9,2,10.1,0.94
E02000001,E02000912,147,5,1,9.94,0.82
E02000001,E02000913,165,3,1,11.1,0.83
E02000001,E02000914,163,5,2,10.3,0.78
E02000001,E02000915,313,11,0,12.1,0.82
E02000001,E02000916,166,15,1,9.18,0.75
E02000001,E02000917,235,16,1,10.5,0.69
E02000001,E02000918,310,7,0,11.1,0.87
E02000001,E02000919,269,16,0,10,0.73
E02000001,E02000920,272,4,2,9.68,0.72
E02000001,E02000921,208,8,1,9.61,0.83
E02000001,E02000922,211,11,0,9.92,0.82
E02000001,E02000923,446,42,8,8.71,0.92
E02000001,E02000924,487,35,10,7.36,1.03
E02000001,E02000925,247,33,3,8.56,0.94
E02000001,E02000926,488,62,1,9.37,0.81
E02000001,E02000927,396,66,3,8.67,1.05
E02000001,E02000928,591,64,4,12.3,1.36
E02000001,E02000929,143,10,0,9.99,0.83
E02000001,E02000930,836,95,6,9.72,1.19
E02000001,E02000931,903,89,5,9.18,1.15
E02000001,E02000932,906,65,3,12.4,0.79
E02000001,E02000933,554,43,1,14.4,0.8
E02000001,E02000934,810,63,9,10.8,0.93
E02000001,E02000935,63,4,0,16,1.43
E02000001,E02000936,580,27,2,13.4,0.91
E02000001,E02000937,636,77,4,11.3,1.13
E02000001,E02000938,244,14,4,15.2,0.9
E02000001,E02000939,703,69,0,10.3,1.01
E02000001,E02000940,326,26,1,12,0.77
E02000001,E02000941,640,78,1,12.1,1.39
E02000001,E02000942,486,39,1,13,0.82
E02000001,E02000943,834,73,4,10.7,1.08
E02000001,E02000944,171,11,3,14,1.01
E02000001,E02000945,78,7,1,16.2,1.06
E02000001,E02000946,436,33,3,13,1.22
E02000001,E02000947,535,46,2,13.7,1.34
E02000001,E02000948,915,81,4,11.7,0.86
E02000001,E02000949,727,85,3,11.7,1.1
E02000001,E02000950,266,20,7,14.4,1.05
E02000001,E02000951,409,42,1,12.1,1.02
E02000001,E02000952,458,34,2,12.6,0.95
E02000001,E02000953,419,22,0,13,1.16
E02000001,E02000954,243,19,1,12.7,1.06
E02000001,E02000955,168,17,2,13.6,1.04
E02000001,E02000956,199,15,1,14,1.13
E02000001,E02000957,333,27,1,14.3,0.99
E02000001,E02000958,167,27,0,13.3,0.92
E02000001,E02000959,132,10,1,13.9,0.93
E02000001,E02000960,397,20,6,7.26,1.4
E02000001,E02000961,499,19,1,8.46,1.22
E02000001,E02000962,499,8,5,7.45,1.18
E02000001,E02000963,175,14,3,10.4,1.09
E02000001,E02000964,330,24,9,9.74,1.15
E02000001,E02000965,583,37,13,9,1.17
E02000001,E02000966,732,27,3,8.38,1.24
E02000001,E02000967,602,27,13,6.08,1.18
E02000001,E02000968,223,7,5,6.97,1.23
E02000001,E02000969,170,8,6,9.1,1.14
E02000001,E02000970,766,25,29,4.86,0.84
E02000001,E02000971,598,40,10,6.23,1.2
E02000001,E02000972,596,34,72,3.96,0.86
E02000001,E02000973,817,55,6,8.64,1.12
E02000001,E02000974,491,19,9,6.57,0.81
E02000001,E02000975,878,48,9,7.5,1.15
E02000001,E02000976,810,34,6,8.21,1.17
E02000001,E02000977,682,35,227,3.36,1.52
E02000001,E02000978,533,38,15,6.31,1.9
E02000001,E02000979,590,23,36,4.8,2.04
E02000001,E02000980,520,29,45,5.22,1.88
E02000001,E02000981,800,66,29,5.82,1.75
E02000001,E02000982,425,19,7,6.22,1.66
E02000001,E02000983,454,19,27,6.08,1.68
E02000001,E02004540,313,2,0,19.5,1.18
E02000001,E02004541,581,4,1,17.9,1.14
E02000001,E02004542,229,2,0,19,1.19
E02000001,E02004543,181,0,0,19.2,1.25
E02000001,E02006782,195,6,0,17,1.34
E02000001,E02006783,93,3,1,16.3,1.33
E02000001,E02006784,111,1,2,15.2,1.08
E02000001,E02006785,130,2,1,19,1.41
E02000001,E02006786,77,1,0,18.9,1.5
E02000001,E02006787,259,10,1,17.9,1.13
E02000001,E02006788,112,3,0,17.9,1.76
E02000001,E02006791,242,8,1,14.6,1.17
E02000001,E02006792,276,8,4,14.4,1.15
E02000001,E02006793,67,1,4,12.1,0.86
E02000001,E02006794,53,2,2,10.7,0.74
E02000001,E02006798,158,9,0,8.59,0.87
E02000001,E02006799,133,2,0,19.9,0.75
E02000001,E02006800,290,1,0,16.4,0.68
E02000001,E02006801,439,34,174,3,1.67
E02000001,E02006802,361,37,135,2.98,1.65
E02000001,E02006853,546,16,12,7.52,1.36
E02000001,E02006854,811,33,27,6.8,1.47
E02000001,E02006918,181,15,1,7.22,0.84
E02000001,E02006921,84,15,3,6.99,0.8
E02000001,E02006924,298,3,1,14.3,0.91
E02000001,E02006925,278,1,1,15.4,0.98
E02000001,E02006927,285,16,2,14.1,1.06
E02000001,E02006928,422,22,3,9.29,0.76
E02000001,E02006929,376,13,1,12,0.77
E02000001,E02006930,401,35,0,11.5,0.8
E02000001,E02006931,606,35,0,10.2,0.87
E02000002,E02000003,69,0,18,1.81,1.21
E02000002,E02000004,10,0,0,5.65,0.69
E02000002,E02000005,14,0,0,3.45,0.78
E02000002,E02000007,38,2,4,4.09,0.73
E02000002,E02000008,18,2,0,4.51,0.75
E02000002,E02000010,16,0,0,4.84,0.72
E02000002,E02000011,22,1,2,5.55,0.85
E02000002,E02000013,21,0,2,5.68,0.48
E02000002,E02000015,16,1,2,6.54,0.6
E02000002,E02000016,31,0,3,8.66,0.54
E02000002,E02000018,13,0,1,6.41,0.47
E02000002,E02000019,30,4,2,6.29,0.41
E02000002,E02000020,23,0,1,8.52,0.42
E02000002,E02000021,24,0,0,6.84,0.64
E02000002,E02000022,13,0,2,8.99,0.62
E02000002,E02000023,13,0,1,8.41,0.43
E02000002,E02000290,11,0,0,17.6,2.02
E02000002,E02000316,10,0,0,14.3,1.06
E02000002,E02000466,22,1,4,4.17,1.78
E02000002,E02000467,17,0,0,8.02,1.2
E02000002,E02000468,17,1,3,3.44,1.34
E02000002,E02000470,27,1,0,8.54,1.02
E02000002,E02000472,27,0,0,3.81,1.05
E02000002,E02000474,29,1,0,2.69,1.08
E02000002,E02000475,16,0,0,6.14,1.01
E02000002,E02000476,97,2,3,4.52,0.97
E02000002,E02000479,20,0,0,5.32,0.83
E02000002,E02000480,59,1,2,3.97,0.76
E02000002,E02000483,20,0,0,7.78,1.04
E02000002,E02000485,10,0,0,9.8,1.14
E02000002,E02000725,10,0,0,12,0.61
E02000002,E02000746,17,1,0,11.4,0.67
E02000002,E02000752,25,0,1,4.89,0.88
E02000002,E02000756,23,1,0,6.54,0.67
E02000002,E02000763,13,0,1,4.28,0.44
E02000002,E02000767,15,1,0,5.02,0.72
E02000002,E02000769,42,0,13,1.8,0.89
E02000002,E02000772,69,2,11,3.22,0.75
E02000002,E02000773,19,2,1,5.17,0.7
E02000002,E02000776,12,0,0,5.64,0.64
E02000002,E02000779,12,1,0,6.55,0.79
E02000002,E02000780,40,0,0,6.44,0.68
E02000002,E02000782,16,0,0,7.42,0.65
E02000002,E02000913,12,0,1,11.6,1.01
E02000002,E02000920,13,0,0,12.5,0.95
E02000002,E02003310,32,0,0,16.4,0.69
E02000002,E02004470,12,0,0,13.4,1.44
E02000002,E02004537,16,0,0,11,2.48
E02000002,E02006799,37,0,0,3.37,0.56
E02000002,E02006800,16,0,1,4.32,0.74
E02000002,E02006854,32,0,1,17.9,0.71
E02000002,E02006925,30,0,0,7.04,0.71
E02000003,E02000004,28,2,0,4.08,0.47
E02000003,E02000005,71,2,25,1.88,0.37
E02000003,E02000007,116,2,20,2.53,0.4
E02000003,E02000008,72,3,4,3.35,0.48
E02000003,E02000009,42,1,1,3.46,0.32
E02000003,E02000010,43,2,2,3.28,0.46
E02000003,E02000011,33,2,4,3.98,0.68
E02000003,E02000012,28,8,3,5.19,0.35
E02000003,E02000013,35,1,1,4.34,0.35
E02000003,E02000014,37,0,6,4.11,0.44
E02000003,E02000015,24,3,3,4.98,0.38
E02000003,E02000016,58,0,3,7.12,0.44
E02000003,E02000017,23,0,0,6.15,0.31
E02000003,E02000018,24,0,1,5.07,0.36
E02000003,E02000019,43,2,4,4.95,0.28
E02000003,E02000020,41,0,2,7.18,0.33
E02000003,E02000021,44,2,3,5.28,0.45
E02000003,E02000022,32,0,0,7.3,0.47
E02000003,E02000023,32,1,0,7.07,0.34
E02000003,E02000371,26,0,0,18.1,0.67
E02000003,E02000464,24,0,0,8.79,1.43
E02000003,E02000465,17,0,1,9.26,1.19
E02000003,E02000466,32,0,0,5.12,1.56
E02000003,E02000467,29,0,0,8.41,1.12
E02000003,E02000468,26,0,0,4.4,1.18
E02000003,E02000469,25,0,0,7.67,0.98
E02000003,E02000470,38,0,0,8.08,0.88
E02000003,E02000471,27,1,1,4.63,0.95
E02000003,E02000472,41,0,1,4.2,0.9
E02000003,E02000473,20,1,0,6.63,0.8
E02000003,E02000474,46,1,5,3.08,0.88
E02000003,E02000475,23,0,0,5.28,0.76
E02000003,E02000476,175,2,11,4.11,0.68
E02000003,E02000477,22,0,0,5.22,0.96
E02000003,E02000478,16,0,0,7.16,0.99
E02000003,E02000479,55,1,0,4.13,0.73
E02000003,E02000480,140,5,14,2.41,0.42
E02000003,E02000481,13,0,0,11.5,1.19
E02000003,E02000482,15,0,1,9.82,1.48
E02000003,E02000483,25,1,0,6.22,0.98
E02000003,E02000484,35,0,0,4.84,0.64
E02000003,E02000485,21,1,0,8.38,1.1
E02000003,E02000486,25,0,0,6.77,0.83
E02000003,E02000487,11,0,1,9.77,1.15
E02000003,E02000488,16,0,0,7.74,0.65
E02000003,E02000489,13,0,1,6.88,0.68
E02000003,E02000490,17,0,0,7.2,0.58
E02000003,E02000491,25,1,0,6.59,0.61
E02000003,E02000492,30,0,1,9.94,0.36
E02000003,E02000576,30,0,0,19.7,0.66
E02000003,E02000715,11,0,0,6.47,0.74
E02000003,E02000716,12,0,2,7.52,0.77
E02000003,E02000717,11,0,0,7.58,0.74
E02000003,E02000721,12,0,0,8.9,0.67
E02000003,E02000723,18,0,0,7.9,0.68
E02000003,E02000725,42,0,1,10.5,0.6
E02000003,E02000726,18,0,0,11.3,0.59
E02000003,E02000731,16,0,0,9.07,0.63
E02000003,E02000732,13,0,0,9.62,0.59
E02000003,E02000735,11,1,2,10.3,0.63
E02000003,E02000736,13,0,0,8.65,0.58
E02000003,E02000737,11,0,0,9.95,0.58
E02000003,E02000741,27,0,0,10.8,0.6
E02000003,E02000743,11,1,0,12.3,0.6
E02000003,E02000746,24,0,0,10.1,0.64
E02000003,E02000747,26,0,0,12.9,0.54
E02000003,E02000748,21,0,0,10.8,0.57
E02000003,E02000750,27,0,0,12.6,0.57
E02000003,E02000752,32,1,0,6,0.88
E02000003,E02000756,25,0,0,7.65,0.71
E02000003,E02000757,15,0,1,10.8,1.01
E02000003,E02000759,12,0,0,9.2,0.74
E02000003,E02000760,11,0,1,7.78,0.76
E02000003,E02000763,32,0,6,4.62,0.67
E02000003,E02000764,25,0,1,9.73,0.79
E02000003,E02000767,35,2,4,5.42,0.66
E02000003,E02000769,150,3,60,1.43,0.84
E02000003,E02000770,20,0,0,3.71,0.54
E02000003,E02000772,117,3,11,2.28,0.44
E02000003,E02000773,30,1,0,4.53,0.53
E02000003,E02000774,28,1,1,3.45,0.61
E02000003,E02000776,28,1,0,4.84,0.5
E02000003,E02000779,33,0,0,5.86,0.5
E02000003,E02000780,107,0,0,4.91,0.57
E02000003,E02000781,39,2,0,4.15,0.46
E02000003,E02000782,30,0,2,5.89,0.54
E02000003,E02000783,15,0,0,5.93,0.46
E02000003,E02000808,24,0,1,19.4,0.73
E02000003,E02000809,16,0,0,18.4,0.74
E02000003,E02000867,12,0,0,13.2,0.62
E02000003,E02000878,18,0,0,16.8,0.6
E02000003,E02000884,35,0,1,16.6,0.6
E02000003,E02000890,10,0,0,19,0.89
E02000003,E02000891,33,0,0,15,0.62
E02000003,E02000907,11,0,0,12.3,0.86
E02000003,E02000913,15,0,0,11.7,0.95
E02000003,E02000916,11,0,0,13.8,0.97
E02000003,E02000920,12,1,0,12.7,0.67
E02000003,E02003301,13,0,0,16.1,0.92
E02000003,E02003310,38,0,1,14.8,0.63
E02000003,E02004469,15,0,0,12.9,1.31
E02000003,E02004470,19,0,0,13.3,1.31
E02000003,E02004471,23,1,0,13.8,1.72
E02000003,E02004472,15,0,0,16.6,1.8
E02000003,E02004537,11,0,0,11.9,2.33
E02000003,E02004542,16,0,0,8.92,1.31
E02000003,E02006799,89,3,26,2.03,0.34
E02000003,E02006800,79,4,11,2.79,0.57
E02000003,E02006854,83,1,1,16.8,0.7
E02000003,E02006924,21,0,3,6.5,0.72
E02000003,E02006925,59,0,0,7.2,0.61
E02000003,E02006926,10,0,0,19.4,0.8
E02000004,E02000005,29,2,4,3.05,0.46
E02000004,E02000007,88,1,16,2.83,0.53
E02000004,E02000008,47,1,1,3.78,0.45
E02000004,E02000009,15,0,2,4.92,0.45
E02000004,E02000010,28,0,1,3.12,0.58
E02000004,E02000011,62,3,15,2.78,0.43
E02000004,E02000013,12,1,1,5.62,0.43
E02000004,E02000014,31,0,0,4.25,0.4
E02000004,E02000015,25,0,1,3.66,0.6
E02000004,E02000016,45,1,1,8.42,0.43
E02000004,E02000017,12,0,3,7.91,0.38
E02000004,E02000018,14,0,2,6.22,0.47
E02000004,E02000019,40,0,1,5.55,0.45
E02000004,E02000020,24,1,1,8.46,0.39
E02000004,E02000021,45,1,2,4.57,0.59
E02000004,E02000022,13,0,1,9.15,0.49
E02000004,E02000023,12,0,0,7.93,0.49
E02000004,E02000465,14,0,0,8.37,0.94
E02000004,E02000466,13,1,0,6,1.22
E02000004,E02000467,12,0,0,7.68,1.03
E02000004,E02000468,10,0,0,6.2,0.53
E02000004,E02000469,11,0,0,6.94,0.86
E02000004,E02000470,44,3,3,7.17,0.98
E02000004,E02000471,13,0,0,4.62,0.67
E02000004,E02000472,27,0,0,4.23,0.59
E02000004,E02000473,17,0,0,5.72,0.91
E02000004,E02000474,29,1,2,3.75,0.48
E02000004,E02000475,23,1,0,4.81,0.98
E02000004,E02000476,192,7,22,3.8,0.81
E02000004,E02000477,23,0,2,3.69,1
E02000004,E02000478,10,0,0,5.64,1.03
E02000004,E02000479,84,3,24,2.5,0.8
E02000004,E02000480,193,12,73,1.96,0.46
E02000004,E02000481,15,1,2,8.77,1.55
E02000004,E02000483,46,0,2,3.93,1.27
E02000004,E02000484,36,1,8,2.56,0.78
E02000004,E02000485,21,1,0,6.1,1.33
E02000004,E02000486,19,0,0,4.49,1
E02000004,E02000487,17,0,0,7.49,1.35
E02000004,E02000488,20,0,1,5.45,0.71
E02000004,E02000489,10,0,0,4.6,0.78
E02000004,E02000490,11,0,0,6,0.45
E02000004,E02000491,27,0,0,5.39,0.46
E02000004,E02000492,27,2,1,8.26,0.5
E02000004,E02000725,14,0,1,14.4,0.49
E02000004,E02000733,13,0,0,15,0.59
E02000004,E02000746,13,0,0,11.4,0.64
E02000004,E02000748,10,0,0,12.1,0.59
E02000004,E02000749,10,0,0,13.4,0.59
E02000004,E02000750,12,0,0,13.9,0.58
E02000004,E02000752,10,0,0,9.15,1.01
E02000004,E02000756,10,0,0,11.8,0.62
E02000004,E02000759,15,0,0,12.8,0.67
E02000004,E02000769,17,0,1,5.59,0.59
E02000004,E02000772,35,2,0,6.13,0.44
E02000004,E02000780,27,0,1,8.17,0.44
E02000004,E02000867,11,0,0,17.5,0.72
E02000004,E02000884,12,0,0,19.8,0.64
E02000004,E02003310,51,1,0,13.1,0.75
E02000004,E02004469,11,0,0,12.7,1.88
E02000004,E02004470,15,0,0,12.9,2.08
E02000004,E02004471,12,0,0,12.9,1.84
E02000004,E02006799,18,1,1,4.32,0.46
E02000004,E02006854,51,1,0,18.1,0.7
E02000004,E02006925,18,0,1,10.8,0.57
E02000005,E02000007,159,8,65,1.39,0.36
E02000005,E02000008,71,0,25,1.39,0.5
E02000005,E02000009,28,1,5,2.46,0.33
E02000005,E02000010,41,4,5,1.9,0.42
E02000005,E02000011,43,2,9,3.09,0.65
E02000005,E02000012,16,0,1,4.6,0.33
E02000005,E02000013,17,3,3,3.17,0.44
E02000005,E02000014,31,0,5,2.74,0.4
E02000005,E02000015,31,1,4,3.61,0.33
E02000005,E02000016,76,0,5,6.07,0.36
E02000005,E02000017,10,0,2,5.56,0.29
E02000005,E02000018,16,0,1,3.9,0.44
E02000005,E02000019,58,4,4,3.78,0.34
E02000005,E02000020,57,0,0,6.01,0.38
E02000005,E02000021,49,2,4,3.91,0.44
E02000005,E02000022,37,0,0,6.7,0.52
E02000005,E02000023,30,2,2,5.9,0.39
E02000005,E02000361,13,0,0,16.1,0.68
E02000005,E02000467,10,0,0,9.1,0.93
E02000005,E02000469,13,0,0,8.36,0.79
E02000005,E02000470,25,0,1,8.9,0.88
E02000005,E02000471,10,1,0,6.23,0.79
E02000005,E02000472,10,0,0,5.8,0.74
E02000005,E02000473,23,1,0,7.45,0.81
E02000005,E02000475,21,0,0,6.05,0.91
E02000005,E02000476,117,3,5,5.24,0.63
E02000005,E02000479,35,1,0,4.22,0.66
E02000005,E02000480,81,3,2,3.08,0.36
E02000005,E02000483,20,0,0,5.66,1.03
E02000005,E02000484,10,0,0,4.28,0.65
E02000005,E02000485,10,0,0,7.82,1.14
E02000005,E02000491,26,1,0,5.56,0.56
E02000005,E02000492,20,2,1,8.57,0.34
E02000005,E02000493,13,0,0,7.72,0.35
E02000005,E02000719,10,0,0,10.1,0.56
E02000005,E02000725,22,0,0,10.7,0.48
E02000005,E02000726,15,0,0,11.5,0.49
E02000005,E02000740,11,0,0,12.1,0.64
E02000005,E02000741,22,0,0,10.3,0.66
E02000005,E02000746,37,1,1,8.9,0.71
E02000005,E02000747,21,2,0,11.7,0.59
E02000005,E02000748,17,0,0,9.67,0.63
E02000005,E02000750,12,0,0,11.4,0.62
E02000005,E02000752,30,1,0,7.34,0.82
E02000005,E02000756,14,0,1,8.99,0.68
E02000005,E02000763,12,0,0,5.97,0.64
E02000005,E02000767,11,1,1,6.05,0.64
E02000005,E02000769,38,0,7,2.78,0.68
E02000005,E02000772,53,0,0,3.21,0.4
E02000005,E02000773,16,0,0,5.16,0.52
E02000005,E02000779,12,0,0,6.49,0.49
E02000005,E02000780,65,2,2,4.92,0.35
E02000005,E02000781,18,0,0,4.1,0.39
E02000005,E02000782,21,0,0,5.95,0.29
E02000005,E02000809,15,0,0,19,0.82
E02000005,E02000873,14,0,0,16.7,0.78
E02000005,E02000878,10,0,0,18.3,0.67
E02000005,E02000884,12,0,0,17.3,0.67
E02000005,E02000891,17,0,0,13.8,0.67
E02000005,E02000920,22,0,0,12.9,0.58
E02000005,E02003310,54,0,0,13.4,0.64
E02000005,E02004470,11,0,0,14.6,1.89
E02000005,E02004471,14,0,0,14.6,1.68
E02000005,E02006799,78,2,25,1.4,0.43
E02000005,E02006800,27,1,2,2.63,0.34
E02000005,E02006854,39,0,0,15.6,0.75
E02000005,E02006924,16,0,0,7.13,0.7
E02000005,E02006925,12,0,1,7.84,0.6
E02000007,E02000008,170,6,54,1.96,0.36
E02000007,E02000009,57,1,4,3.11,0.39
E02000007,E02000010,121,1,39,1.31,0.61
E02000007,E02000011,114,6,32,1.96,0.72
E02000007,E02000012,51,1,5,5.13,0.37
E02000007,E02000013,78,4,9,3.81,0.37
E02000007,E02000014,118,2,22,2.43,0.45
E02000007,E02000015,81,7,7,2.08,0.48
E02000007,E02000016,77,0,4,6.6,0.39
E02000007,E02000017,26,0,4,6.09,0.33
E02000007,E02000018,66,2,9,4.41,0.43
E02000007,E02000019,136,3,12,3.73,0.51
E02000007,E02000020,84,1,7,6.64,0.35
E02000007,E02000021,125,3,16,3.16,0.6
E02000007,E02000022,53,0,8,7.34,0.48
E02000007,E02000023,80,2,6,6.11,0.47
E02000007,E02000464,15,0,0,9.74,0.97
E02000007,E02000465,13,0,0,9.71,0.86
E02000007,E02000466,16,0,0,7.49,1.07
E02000007,E02000467,24,0,0,9.03,0.93
E02000007,E02000468,20,0,0,6.67,0.9
E02000007,E02000469,15,0,0,8.28,0.78
E02000007,E02000470,34,0,1,8.82,0.87
E02000007,E02000471,15,0,1,6.11,0.62
E02000007,E02000472,29,0,0,5.71,0.56
E02000007,E02000473,23,0,0,7.37,0.8
E02000007,E02000474,24,1,1,5.24,0.48
E02000007,E02000475,26,3,0,5.97,0.9
E02000007,E02000476,139,0,3,5.16,0.62
E02000007,E02000477,20,0,0,5.34,0.82
E02000007,E02000478,17,0,0,7.29,0.89
E02000007,E02000479,63,2,3,4.14,0.65
E02000007,E02000480,122,4,9,3.45,0.46
E02000007,E02000481,15,0,1,10.4,1.37
E02000007,E02000482,21,0,0,9.18,1.54
E02000007,E02000483,40,1,1,5.58,1.02
E02000007,E02000484,30,1,2,4.21,0.64
E02000007,E02000485,26,0,1,7.75,1.14
E02000007,E02000486,24,1,0,6.14,0.85
E02000007,E02000487,12,0,0,9.14,1.18
E02000007,E02000488,35,2,0,6.77,0.49
E02000007,E02000489,27,0,0,5.54,0.54
E02000007,E02000490,34,1,0,5.03,0.54
E02000007,E02000491,43,0,0,4.42,0.57
E02000007,E02000492,51,0,0,7.3,0.56
E02000007,E02000493,31,1,1,6.77,0.49
E02000007,E02000725,18,0,2,12.6,0.48
E02000007,E02000726,12,0,1,14.4,0.76
E02000007,E02000732,11,0,0,9.22,0.54
E02000007,E02000733,12,0,0,13.1,0.59
E02000007,E02000737,15,0,1,9.42,0.61
E02000007,E02000741,10,0,0,10.9,0.62
E02000007,E02000746,20,0,1,9.54,0.66
E02000007,E02000747,16,0,0,12.4,0.56
E02000007,E02000748,11,0,0,10.3,0.59
E02000007,E02000749,16,0,0,11.6,0.6
E02000007,E02000750,19,0,0,12.1,0.59
E02000007,E02000752,14,0,0,8.56,0.71
E02000007,E02000756,11,0,0,10.2,0.61
E02000007,E02000757,10,0,0,12.7,0.9
E02000007,E02000759,10,0,0,11.1,0.66
E02000007,E02000762,10,0,0,8.89,0.65
E02000007,E02000763,14,0,1,7.21,0.54
E02000007,E02000764,15,0,1,11.7,0.71
E02000007,E02000767,15,1,1,7.36,0.57
E02000007,E02000769,33,0,3,3.97,0.55
E02000007,E02000772,49,0,2,4.52,0.35
E02000007,E02000773,14,0,0,6.47,0.46
E02000007,E02000776,11,1,0,6.78,0.44
E02000007,E02000780,36,2,0,6.36,0.41
E02000007,E02000781,29,1,4,4.99,0.36
E02000007,E02000782,15,1,0,6.84,0.28
E02000007,E02000878,10,0,0,18.9,0.64
E02000007,E02000884,15,0,0,18,0.65
E02000007,E02000889,11,0,0,18.3,0.77
E02000007,E02000891,15,0,0,14.4,0.64
E02000007,E02000913,13,0,0,13.7,0.86
E02000007,E02003301,12,0,0,15,0.58
E02000007,E02003302,11,0,0,13.7,0.89
E02000007,E02003303,22,1,0,11,0.81
E02000007,E02003310,57,1,0,12.2,0.81
E02000007,E02003311,10,0,0,18,0.89
E02000007,E02003312,13,0,0,17.6,0.86
E02000007,E02004464,10,0,0,19.6,1.29
E02000007,E02004470,12,1,0,14.5,1.89
E02000007,E02004471,11,1,0,14.5,1.68
E02000007,E02004472,12,0,0,17.3,1.76
E02000007,E02004541,11,0,0,14.4,1.46
E02000007,E02004542,11,0,0,11.5,1.09
E02000007,E02006799,99,4,16,2.7,0.33
E02000007,E02006800,38,0,3,3.93,0.31
E02000007,E02006854,36,0,1,16.3,0.72
E02000007,E02006859,10,0,0,16.2,1.14
E02000007,E02006924,14,0,0,8.44,0.63
E02000007,E02006925,23,0,1,9.14,0.55
E02000007,E02006926,15,0,0,16.8,0.96
E02000008,E02000009,79,3,15,1.43,0.35
E02000008,E02000010,94,2,31,1.43,0.21
E02000008,E02000011,94,3,9,2.81,0.53
E02000008,E02000012,33,2,0,3.46,0.35
E02000008,E02000013,62,5,12,2.13,0.33
E02000008,E02000014,92,2,19,2.16,0.28
E02000008,E02000015,54,1,14,3.03,0.23
E02000008,E02000016,99,5,5,4.93,0.39
E02000008,E02000017,21,1,0,4.42,0.29
E02000008,E02000018,40,4,1,2.86,0.35
E02000008,E02000019,111,6,13,2.74,0.22
E02000008,E02000020,89,3,2,4.97,0.32
E02000008,E02000021,82,6,11,3.33,0.36
E02000008,E02000022,43,0,0,5.67,0.49
E02000008,E02000023,48,4,4,4.86,0.33
E02000008,E02000371,25,0,0,18.9,0.68
E02000008,E02000470,37,1,1,9.98,0.85
E02000008,E02000472,10,0,0,6.89,0.73
E02000008,E02000473,19,0,0,8.53,0.79
E02000008,E02000474,17,0,0,5.77,0.68
E02000008,E02000475,14,1,0,7.14,0.87
E02000008,E02000476,144,1,2,6.32,0.63
E02000008,E02000477,11,0,0,6.5,0.8
E02000008,E02000479,52,1,1,5.3,0.66
E02000008,E02000480,96,1,4,4.16,0.43
E02000008,E02000481,10,0,0,11.6,1.3
E02000008,E02000483,22,0,0,6.74,0.96
E02000008,E02000484,24,0,0,5.37,0.65
E02000008,E02000485,18,0,0,8.91,1.08
E02000008,E02000486,11,0,0,5.64,0.99
E02000008,E02000487,13,2,0,10.3,1.13
E02000008,E02000488,12,0,0,7.72,0.47
E02000008,E02000490,13,0,0,5.97,0.5
E02000008,E02000491,45,0,0,5.36,0.52
E02000008,E02000492,44,2,0,7.99,0.3
E02000008,E02000576,18,0,1,19.5,0.63
