Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope,perc_cycle,prob_cycle,performance,cycle_added_weighted,potential_demand,cycle_fraction,dist2,distance_groups,distance_groups_comb
E02001854,E02001857,124,0,0,0,22,1,2,56,8,4,31,0,1351.254518140791,0.019107392901085766,0.03225806451612903,0.0937449848041935,0.34410442951702336,11,15,0.12096774193548387,1.3512545181407911,1-2 km,0-2 km
E02001854,E02001859,81,0,0,0,18,0,1,55,6,1,0,0,5322.4875470202005,0.02131199050057032,0.012345679012345678,0.095863391123577,0.12878408397248253,8,9,0.1111111111111111,5.3224875470202,5-6 km,4-6 km
E02001854,E02001863,50,0,0,0,7,0,0,36,5,1,1,0,4636.790496103357,0.021338719829457314,0.02,0.1018490813895664,0.19636897777704293,5,6,0.12,4.636790496103357,4-5 km,4-6 km
E02001854,E02001869,71,0,0,0,11,2,0,53,2,1,2,0,4502.898744674447,0.02147631295052009,0.014084507042253521,0.1028897814858353,0.13688926965203552,7,8,0.11267605633802817,4.502898744674447,4-5 km,4-6 km
E02001854,E02001873,18,0,0,0,4,0,0,12,2,0,0,0,8201.628546331463,0.021683117322782088,0,0.0677962567880676,0,1,1,0.05555555555555555,8.201628546331463,8-9 km,8-10 km
E02001854,E02001874,17,0,0,0,2,0,0,12,0,0,2,1,4078.744313500043,0.018081184808750022,0,0.1059673750537277,0,2,2,0.11764705882352941,4.078744313500043,4-5 km,4-6 km
E02001854,E02001875,27,0,0,0,2,0,0,21,3,0,1,0,7037.262628418774,0.016679108451378415,0,0.07910390218786163,0,2,2,0.07407407407407407,7.037262628418774,7-8 km,6-8 km
E02001854,E02001876,139,0,0,10,39,0,2,77,8,2,1,0,6279.942644435352,0.021560901314937715,0.014388489208633094,0.08651380535930325,0.16631437201121602,12,14,0.10071942446043165,6.279942644435352,6-7 km,6-8 km
E02001854,E02001877,16,0,0,0,7,0,0,7,0,0,2,0,4623.9646145067545,0.0181763296933057,0,0.10207541744373182,0,2,2,0.125,4.623964614506755,4-5 km,4-6 km
E02001854,E02001878,27,0,0,1,8,0,1,15,1,0,1,0,5498.525438250742,0.016644316575187022,0,0.09437596975102357,0,3,3,0.1111111111111111,5.498525438250742,5-6 km,4-6 km
E02001854,E02001879,13,0,0,0,4,0,0,9,0,0,0,0,10226.523337444038,0.02308683594802139,0,0.05120541828495112,0,1,1,0.07692307692307693,10.226523337444037,10-11 km,10-11 km
E02001854,E02001882,14,0,0,0,2,0,0,11,1,0,0,0,5199.811752569625,0.020580831571260845,0,0.09702424518680289,0,1,1,0.07142857142857142,5.199811752569625,5-6 km,4-6 km
E02001854,E02001884,16,0,0,0,3,0,0,9,3,0,1,0,5771.30831416941,0.020874123815750642,0,0.09158172103407455,0,1,1,0.0625,5.77130831416941,5-6 km,4-6 km
E02001854,E02001890,21,0,0,2,6,0,0,13,0,0,0,0,10355.144852065574,0.016428287726256673,0,0.050435879580036855,0,1,1,0.047619047619047616,10.355144852065575,10-11 km,10-11 km
E02001854,E02001892,20,0,0,0,2,1,0,17,0,0,0,0,7123.5065069876655,0.02128236968634888,0,0.07810276458387336,0,2,2,0.1,7.123506506987665,7-8 km,6-8 km
E02001854,E02001895,14,0,0,0,5,0,0,7,0,1,1,0,8316.367744413332,0.02153633483004746,0.07142857142857142,0.06675634251824716,1.0699892884192563,1,2,0.14285714285714285,8.316367744413332,8-9 km,8-10 km
E02001854,E02001897,21,0,0,0,5,0,0,11,4,1,0,0,7970.764020934044,0.02155243859671362,0.047619047619047616,0.06993424361643863,0.6809117416100052,1,2,0.09523809523809523,7.970764020934045,7-8 km,6-8 km
E02001854,E02001900,15,0,1,1,1,0,0,9,1,0,2,0,9298.57172426152,0.022240518974605127,0,0.058303375994561646,0,1,1,0.06666666666666667,9.29857172426152,9-10 km,8-10 km
E02001854,E02001904,11,0,0,0,1,0,0,9,0,0,1,0,7653.777480586279,0.01908477119761778,0,0.07300651518313553,0,1,1,0.09090909090909091,7.653777480586279,7-8 km,6-8 km
E02001854,E02001905,18,0,0,5,1,0,0,11,0,0,1,0,10707.325041835416,0.021157145820417257,0,0.047924400443785445,0,1,1,0.05555555555555555,10.707325041835416,10-11 km,10-11 km
E02001854,E02001907,13,0,0,0,2,0,0,4,0,1,0,6,9362.650378350845,0.01650998056430827,0.07692307692307693,0.05792523210448237,1.3279718376324723,1,2,0.15384615384615385,9.362650378350844,9-10 km,8-10 km
E02001854,E02001913,17,0,0,3,3,0,0,11,0,0,0,0,13069.497679110504,0.01659845544805671,0,0.034869467980851936,0,1,1,0.058823529411764705,13.069497679110503,13-14 km,13-14 km
E02001854,E02002089,38,0,0,3,5,0,0,29,1,0,0,0,10344.974034879022,0.02140497822720796,0,0.050401441215568527,0,2,2,0.05263157894736842,10.344974034879021,10-11 km,10-11 km
E02001854,E02006895,14,0,0,1,5,0,0,4,0,1,2,1,8087.225860538827,0.021493809340835574,0.07142857142857142,0.06885375057874242,1.037395506100781,1,2,0.14285714285714285,8.087225860538826,8-9 km,8-10 km
E02001854,E02006896,50,0,1,5,17,0,1,23,3,0,0,0,7648.540789192048,0.01859654539821974,0,0.07307135912195098,0,4,4,0.08,7.648540789192047,7-8 km,6-8 km
E02001854,E02006897,25,0,0,4,7,0,0,12,1,0,1,0,8438.282731578429,0.01702491624391678,0,0.06578290069621637,0,2,2,0.08,8.438282731578429,8-9 km,8-10 km
E02001854,E02006898,36,0,0,2,8,1,0,20,3,0,2,0,8017.444012742484,0.025134536216100456,0,0.0693963791240416,0,2,2,0.05555555555555555,8.017444012742484,8-9 km,8-10 km
E02001854,E02006900,22,0,0,0,6,0,3,11,1,1,0,0,6407.061983703432,0.017797318538856393,0.045454545454545456,0.08537007710263711,0.5324411901361789,2,3,0.13636363636363635,6.407061983703432,6-7 km,6-8 km
