Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope,perc_cycle,prob_cycle,performance,cycle_added_weighted,potential_demand,cycle_fraction,dist2,distance_groups,distance_groups_comb
E02001086,E02001050,14,0,0,0,3,0,0,9,0,0,2,0,12475.842492603117,0.0061396849373637,0,0.02922749406605048,0,0,0,0,12.475842492603118,12-13 km,12-13 km
E02001086,E02001059,12,0,0,0,1,0,0,10,0,1,0,0,10030.628459595418,0.00559654583508705,0.08333333333333333,0.04191397799529191,1.988199100135376,0,1,0.08333333333333333,10.030628459595418,10-11 km,10-11 km
E02001086,E02001062,107,0,0,0,36,1,5,44,5,14,2,0,6737.736418143416,0.00971410122506784,0.1308411214953271,0.05546352539571675,2.3590480511617726,5,19,0.17757009345794392,6.737736418143416,6-7 km,6-8 km
E02001086,E02001063,55,0,0,0,22,0,0,27,1,5,0,0,6027.205440510807,0.01127111249300965,0.09090909090909091,0.05682797714963074,1.5997242110118224,3,8,0.14545454545454545,6.027205440510808,6-7 km,6-8 km
E02001086,E02001064,15,0,0,0,1,0,0,9,1,4,0,0,8147.854128822157,0.01633641526935261,0.26666666666666666,0.03457463865128054,7.712782463361772,0,4,0.26666666666666666,8.147854128822157,8-9 km,8-10 km
E02001086,E02001066,79,0,0,0,27,0,0,46,0,4,2,0,6998.455131655581,0.01943374887424544,0.05063291139240506,0.03556919048933712,1.4235047437355575,3,7,0.08860759493670886,6.9984551316555805,6-7 km,6-8 km
E02001086,E02001069,15,0,0,0,2,0,0,10,1,0,2,0,4435.66748358907,0.01803069150740841,0,0.05118602969968322,0,1,1,0.06666666666666667,4.43566748358907,4-5 km,4-6 km
E02001086,E02001070,22,0,0,0,4,0,1,12,3,1,1,0,5169.189026531556,0.01739096714972536,0.045454545454545456,0.04877289436137251,0.931963256430089,1,2,0.09090909090909091,5.169189026531556,5-6 km,4-6 km
E02001086,E02001073,38,0,0,1,13,2,0,15,3,1,3,0,2747.9071334574364,0.01552479110830961,0.02631578947368421,0.0618489720709915,0.42548467003588053,2,3,0.07894736842105263,2.7479071334574363,2-3 km,2-4 km
E02001086,E02001074,12,0,0,0,2,0,0,7,0,1,2,0,3626.8879646769224,0.01937837171828424,0.08333333333333333,0.05165162238756337,1.613373007106128,1,2,0.16666666666666666,3.6268879646769223,3-4 km,2-4 km
E02001086,E02001076,17,0,0,0,7,0,0,8,1,1,0,0,4019.3821311578904,0.01166915431779967,0.058823529411764705,0.06824654454870026,0.8619268535975275,1,2,0.11764705882352941,4.01938213115789,4-5 km,4-6 km
E02001086,E02001077,31,0,0,0,5,0,0,17,0,5,4,0,2149.1339884786257,0.01787805444688549,0.16129032258064516,0.05581801518014634,2.8895746661736155,1,6,0.1935483870967742,2.1491339884786256,2-3 km,2-4 km
E02001086,E02001081,25,0,0,0,0,0,0,9,1,4,11,0,1820.2303240155416,0.02065898122358926,0.16,0.049182655093677675,3.2531793921098755,1,5,0.2,1.8202303240155415,1-2 km,0-2 km
E02001086,E02001082,48,0,0,0,6,0,1,21,3,3,14,0,2548.4951853266657,0.01254373972617322,0.0625,0.06908046857788804,0.9047419811510315,3,6,0.125,2.5484951853266655,2-3 km,2-4 km
E02001086,E02001083,72,0,0,0,13,0,0,24,2,4,29,0,1277.3154264148898,0.01022241416979611,0.05555555555555555,0.06538328044441152,0.8496905505190819,4,8,0.1111111111111111,1.2773154264148898,1-2 km,0-2 km
E02001086,E02001084,15,0,0,0,4,0,0,10,0,1,0,0,3011.359750974828,0.00874363475643151,0.06666666666666667,0.07979414595122744,0.8354831782699362,1,2,0.13333333333333333,3.0113597509748278,3-4 km,2-4 km
E02001086,E02001086,118,0,0,0,20,2,0,54,2,5,34,1,0,0.01021598592011456,0.0423728813559322,0.016630796670891852,2.5478563772050427,2,7,0.059322033898305086,0,NA,NA
E02001086,E02001087,44,0,0,2,9,0,0,19,2,2,10,0,2216.6196748159286,0.00811116899047612,0.045454545454545456,0.080236633280272,0.5665061406025057,3,5,0.11363636363636363,2.2166196748159286,2-3 km,2-4 km
E02001086,E02001089,53,0,0,0,8,1,0,27,2,5,10,0,3614.37448896888,0.00995759862485428,0.09433962264150944,0.07474589753158048,1.2621377996250633,4,9,0.16981132075471697,3.6143744889688803,3-4 km,2-4 km
E02001086,E02001259,22,0,0,0,6,0,0,12,2,1,1,0,4681.992566892462,0.01229909871150488,0.045454545454545456,0.0630433657827362,0.7210044211661163,1,2,0.09090909090909091,4.681992566892462,4-5 km,4-6 km
E02001086,E02001262,18,0,1,0,3,0,0,11,1,1,1,0,4306.897836836998,0.01071818356052858,0.05555555555555555,0.06935349522055373,0.8010491090446298,1,2,0.1111111111111111,4.306897836836998,4-5 km,4-6 km
E02001086,E02006902,185,0,3,1,85,0,2,68,11,12,2,1,8700.385470451765,0.01697685920107589,0.06486486486486487,0.031084162035960927,2.086749669810092,5,17,0.0918918918918919,8.700385470451765,8-9 km,8-10 km
E02001086,E02006912,137,0,0,1,52,0,0,51,10,16,7,0,7874.366596567538,0.01008289580089682,0.11678832116788321,0.046894891973994095,2.4904273419085605,6,22,0.16058394160583941,7.874366596567538,7-8 km,6-8 km
E02001086,E02006913,13,0,0,0,4,0,0,6,1,1,1,0,10008.859914628372,0.01724103018283331,0.07692307692307693,0.0254704905109058,3.020086200936746,0,1,0.07692307692307693,10.008859914628372,10-11 km,10-11 km
E02001086,E02006914,55,0,1,1,31,0,0,14,1,6,1,0,6637.198302466621,0.0124261760514732,0.10909090909090909,0.05017734014402195,2.1741070526614195,2,8,0.14545454545454545,6.63719830246662,6-7 km,6-8 km
E02001086,E02006915,11,0,0,0,2,2,0,6,0,0,1,0,10389.346119127944,0.01880120257718781,0,0.02254657143163508,0,0,0,0,10.389346119127945,10-11 km,10-11 km
E02001086,E02006917,102,0,0,0,29,0,0,59,3,10,1,0,6705.519042869008,0.01471990826566845,0.09803921568627451,0.04516997725167188,2.1704508536728513,4,14,0.13725490196078433,6.705519042869009,6-7 km,6-8 km
E02001087,E02001050,24,0,0,0,1,0,0,23,0,0,0,0,12699.003762565988,0.01517381683445087,0,0.019239810022199547,0,0,0,0,12.699003762565988,12-13 km,12-13 km
E02001087,E02001057,19,0,0,0,1,0,1,17,0,0,0,0,8821.335303040876,0.01747358995253376,0,0.029901415085970596,0,1,1,0.05263157894736842,8.821335303040875,8-9 km,8-10 km
E02001087,E02001059,21,0,0,0,1,0,0,18,1,1,0,0,9539.947716273098,0.016707416966134273,0.047619047619047616,0.02787647161898399,1.7082164583059662,1,2,0.09523809523809523,9.539947716273097,9-10 km,8-10 km
E02001087,E02001061,11,0,0,0,0,0,0,8,1,0,2,0,9256.362598789374,0.01537101259398197,0,0.03076022371554338,0,0,0,0,9.256362598789373,9-10 km,8-10 km
E02001087,E02001062,218,0,0,0,95,1,0,76,10,32,4,0,6578.047938918896,0.01521448157782526,0.14678899082568808,0.04498667208357611,3.2629439793409016,8,40,0.1834862385321101,6.578047938918896,6-7 km,6-8 km
E02001087,E02001063,130,0,0,0,50,0,1,63,2,11,3,0,6002.175002261642,0.01032055162631579,0.08461538461538462,0.05927620798584558,1.427476343216653,7,18,0.13846153846153847,6.002175002261642,6-7 km,6-8 km
E02001087,E02001064,26,0,0,0,6,0,0,15,3,2,0,0,7194.08619500429,0.00827100049160462,0.07692307692307693,0.055492383313529584,1.3861916236047178,1,3,0.11538461538461539,7.19408619500429,7-8 km,6-8 km
E02001087,E02001066,162,0,0,0,54,0,0,86,6,14,2,0,6039.463652253944,0.00985295534344588,0.08641975308641975,0.06015838818319276,1.436537043234213,9,23,0.1419753086419753,6.039463652253944,6-7 km,6-8 km
E02001087,E02001069,20,0,0,0,8,0,0,12,0,0,0,0,4434.757453737493,0.00958409436184339,0,0.0717914516654142,0,1,1,0.05,4.434757453737493,4-5 km,4-6 km
E02001087,E02001070,45,0,0,0,11,0,0,22,1,7,4,0,4400.802847831439,0.00825390845469692,0.15555555555555556,0.07587069538276692,2.0502719102649487,3,10,0.2222222222222222,4.400802847831439,4-5 km,4-6 km
E02001087,E02001073,24,0,0,0,5,1,0,15,2,0,1,0,4968.4262386580085,0.01178072264273055,0,0.06261682744202912,0,2,2,0.08333333333333333,4.968426238658009,4-5 km,4-6 km
E02001087,E02001074,20,0,0,0,3,0,0,11,2,3,1,0,4125.4049848567975,0.01300051127175811,0.15,0.06425613033626905,2.334407615507049,1,4,0.2,4.1254049848567975,4-5 km,4-6 km
E02001087,E02001075,11,0,0,1,2,0,0,7,1,0,0,0,4938.436236779525,0.01229259019381306,0,0.06151930456214068,0,1,1,0.09090909090909091,4.938436236779525,4-5 km,4-6 km
E02001087,E02001076,38,0,0,0,7,0,0,17,2,7,5,0,3373.7895031787702,0.01272578504661142,0.18421052631578946,0.06789292114847656,2.7132508544290697,2,9,0.23684210526315788,3.37378950317877,3-4 km,2-4 km
E02001087,E02001078,19,0,0,0,4,0,0,14,0,0,1,0,3174.7466225742864,0.0131739347430395,0,0.06719432999425706,0,1,1,0.05263157894736842,3.1747466225742866,3-4 km,2-4 km
E02001087,E02001082,135,0,0,0,16,0,0,53,6,10,50,0,1454.950617394741,0.00901014677357708,0.07407407407407407,0.07086152172053894,1.0453356387999213,9,19,0.14074074074074075,1.4549506173947409,1-2 km,0-2 km
E02001087,E02001083,85,0,0,1,5,0,0,34,2,9,34,0,1853.9175896335623,0.01154156056172249,0.10588235294117647,0.06873314593365917,1.5404846017578402,5,14,0.16470588235294117,1.8539175896335622,1-2 km,0-2 km
E02001087,E02001084,24,0,0,1,5,0,1,8,2,1,6,0,1313.621157629811,0.00898373250512797,0.041666666666666664,0.06882645663676433,0.6053873568788373,2,3,0.125,1.3136211576298111,1-2 km,0-2 km
E02001087,E02001085,15,0,0,0,5,0,0,8,1,1,0,0,2975.3614438939608,0.01367585061499604,0.06666666666666667,0.06621712969309995,1.006788832068835,1,2,0.13333333333333333,2.9753614438939606,2-3 km,2-4 km
E02001087,E02001086,32,0,0,0,3,0,0,11,1,1,16,0,2206.658184294303,0.01157339165451903,0.03125,0.07067087019508692,0.44219067790922034,2,3,0.09375,2.206658184294303,2-3 km,2-4 km
E02001087,E02001087,223,0,1,6,27,0,0,83,3,4,98,1,0,0.01291064523806018,0.017937219730941704,0.015541513656799776,1.1541488253361827,3,7,0.03139013452914798,0,NA,NA
E02001087,E02001089,127,0,0,1,8,0,0,49,2,4,63,0,1215.574076726772,0.01141516265299234,0.031496062992125984,0.061795405800626556,0.5096829219593317,8,12,0.09448818897637795,1.2155740767267722,1-2 km,0-2 km
E02001087,E02001259,28,0,0,1,3,0,0,17,2,4,0,1,6356.848070084915,0.01254709146122091,0.14285714285714285,0.051748290308400904,2.7606157035482037,1,5,0.17857142857142858,6.356848070084915,6-7 km,6-8 km
E02001087,E02001262,30,0,0,0,2,0,0,22,3,2,1,0,5981.753340029455,0.01225975908989576,0.06666666666666667,0.05485459828930736,1.2153341514791804,2,4,0.13333333333333333,5.981753340029455,5-6 km,4-6 km
E02001087,E02006902,379,0,2,29,147,0,2,160,13,18,7,1,8778.39217019381,0.0087082253906489,0.047493403693931395,0.04381159422153993,1.0840373316198868,16,34,0.08970976253298153,8.778392170193811,8-9 km,8-10 km
E02001087,E02006912,199,0,4,24,87,0,1,66,4,13,0,0,7576.891343614204,0.01198847123443535,0.06532663316582915,0.04507172637613354,1.449392743926956,8,21,0.10552763819095477,7.576891343614204,7-8 km,6-8 km
E02001087,E02006913,11,0,0,1,0,0,0,9,1,0,0,0,10527.14018707053,0.00994589430175491,0,0.03243524982805059,0,0,0,0,10.52714018707053,10-11 km,10-11 km
E02001087,E02006914,103,0,0,4,50,1,1,27,1,16,3,0,6803.4768613026445,0.01110615194807772,0.1553398058252427,0.05189050425567093,2.993607559869996,5,21,0.20388349514563106,6.803476861302644,6-7 km,6-8 km
E02001087,E02006917,165,0,1,5,57,0,0,85,7,9,1,0,7522.74943676369,0.00836290294697927,0.05454545454545454,0.05290142858496329,1.031077156221799,8,17,0.10303030303030303,7.52274943676369,7-8 km,6-8 km
E02001089,E02001050,16,0,0,0,1,0,1,13,0,0,1,0,13973.812468355016,0.01095023375366978,0,0.019637254255886038,0,0,0,0,13.973812468355016,13-14 km,13-14 km
E02001089,E02001057,18,0,0,1,1,0,0,16,0,0,0,0,10096.144008829906,0.01063381624649013,0,0.03346727400099994,0,1,1,0.05555555555555555,10.096144008829906,10-11 km,10-11 km
E02001089,E02001059,17,0,0,2,1,0,0,13,0,0,0,1,9719.23397415699,0.01329752473612926,0,0.03148330505020733,0,1,1,0.058823529411764705,9.71923397415699,9-10 km,8-10 km
E02001089,E02001061,17,0,0,1,2,0,0,14,0,0,0,0,9324.61689163717,0.01325201434868461,0,0.03337410556872062,0,1,1,0.058823529411764705,9.32461689163717,9-10 km,8-10 km
E02001089,E02001062,101,0,0,7,31,0,2,44,4,10,3,0,7655.025474507631,0.00983595311991356,0.09900990099009901,0.048836882330091966,2.0273591651670975,4,14,0.13861386138613863,7.655025474507631,7-8 km,6-8 km
E02001089,E02001063,65,0,0,0,22,0,0,35,3,2,3,0,7276.983708050669,0.00892123988215164,0.03076923076923077,0.05341173907283399,0.5760761829393506,3,5,0.07692307692307693,7.276983708050668,7-8 km,6-8 km
E02001089,E02001064,30,0,0,0,3,0,0,21,4,1,1,0,7443.012027758261,0.01226636955594225,0.03333333333333333,0.045369317778747004,0.7347109228287347,1,2,0.06666666666666667,7.443012027758261,7-8 km,6-8 km
E02001089,E02001066,85,0,0,1,25,0,0,48,6,5,0,0,6218.749910137836,0.01616209753602349,0.058823529411764705,0.04528361162976254,1.2990026036947788,4,9,0.10588235294117647,6.218749910137836,6-7 km,6-8 km
E02001089,E02001069,22,0,0,0,8,0,0,11,0,2,1,0,5709.566159526521,0.02326436897802687,0.09090909090909091,0.03584397693154128,2.5362445434757133,1,3,0.13636363636363635,5.709566159526521,5-6 km,4-6 km
E02001089,E02001070,27,0,0,0,3,0,0,16,4,2,2,0,5199.952553382027,0.02294319293095536,0.07407407407407407,0.03863000535727528,1.9175268910524115,1,3,0.1111111111111111,5.199952553382027,5-6 km,4-6 km
E02001089,E02001073,21,0,0,0,2,2,0,15,1,1,0,0,6108.20391342972,0.01704047777398078,0.047619047619047616,0.0442641448063164,1.0757927850500903,1,2,0.09523809523809523,6.10820391342972,6-7 km,6-8 km
E02001089,E02001074,13,0,0,0,1,0,0,11,1,0,0,0,5400.213690645829,0.01742367367294596,0,0.047456876825922985,0,1,1,0.07692307692307693,5.400213690645829,5-6 km,4-6 km
E02001089,E02001075,17,0,0,0,0,0,0,14,3,0,0,0,5006.69052962732,0.01647387266341253,0,0.05153794541399953,0,1,1,0.058823529411764705,5.00669052962732,5-6 km,4-6 km
E02001089,E02001076,26,0,0,0,7,0,0,16,1,1,1,0,3784.195666613365,0.0139298560094075,0.038461538461538464,0.06341917520991222,0.6064654473072845,2,3,0.11538461538461539,3.784195666613365,3-4 km,2-4 km
E02001089,E02001077,14,0,0,0,0,0,0,10,1,1,2,0,4963.767166442793,0.0173545592650001,0.07142857142857142,0.0499395233435836,1.4303014255291007,1,2,0.14285714285714285,4.963767166442793,4-5 km,4-6 km
E02001089,E02001078,12,0,0,0,1,0,0,10,0,1,0,0,3319.1912350377,0.01782125932158903,0.08333333333333333,0.05582625068736786,1.4927266708274511,1,2,0.16666666666666666,3.3191912350377,3-4 km,2-4 km
E02001089,E02001080,13,0,0,0,3,0,0,8,1,0,1,0,3011.2674579271,0.01323312704282367,0,0.06730337543647966,0,1,1,0.07692307692307693,3.0112674579271004,3-4 km,2-4 km
E02001089,E02001082,86,0,0,0,12,1,1,41,9,4,18,0,2670.524694121512,0.01163810841305766,0.046511627906976744,0.07159522900647093,0.6496470302898664,6,10,0.11627906976744186,2.6705246941215117,2-3 km,2-4 km
E02001089,E02001083,52,0,0,0,6,0,0,32,2,1,11,0,2993.6952644052744,0.01075175385662001,0.019230769230769232,0.0739829354105358,0.25993520159826755,4,5,0.09615384615384616,2.9936952644052743,2-3 km,2-4 km
E02001089,E02001084,28,0,0,0,10,0,0,14,0,0,4,0,2587.0632698645377,0.01148122487350212,0,0.07192972317969444,0,2,2,0.07142857142857142,2.5870632698645375,2-3 km,2-4 km
E02001089,E02001085,26,0,0,0,5,0,0,17,2,2,0,0,3119.8060563573745,0.01131269889274224,0.07692307692307693,0.07225698649431375,1.0645763220298479,2,4,0.15384615384615385,3.1198060563573744,3-4 km,2-4 km
E02001089,E02001086,23,0,0,0,4,0,0,9,2,3,5,0,3604.412998447255,0.01107785468719855,0.13043478260869565,0.07161023942727733,1.821454356973023,1,4,0.17391304347826086,3.604412998447255,3-4 km,2-4 km
E02001089,E02001087,117,0,0,2,10,1,0,45,4,6,49,0,1215.574076726772,0.0132225347749855,0.05128205128205128,0.058058069500467865,0.8832889505848627,6,12,0.10256410256410256,1.2155740767267722,1-2 km,0-2 km
E02001089,E02001089,238,0,0,8,17,0,0,73,9,10,119,2,0,0.01436368712644912,0.04201680672268908,0.014983597270378846,2.8041868694477214,3,13,0.0546218487394958,0,NA,NA
E02001089,E02001259,31,0,0,1,4,0,1,21,2,1,1,0,7496.6257448566275,0.01657035880216958,0.03225806451612903,0.037513149308261315,0.8599135266157196,1,2,0.06451612903225806,7.496625744856628,7-8 km,6-8 km
E02001089,E02001262,17,0,0,0,1,0,0,12,3,0,0,1,7121.531014801168,0.01132650366933872,0,0.04929851181181832,0,1,1,0.058823529411764705,7.1215310148011675,7-8 km,6-8 km
E02001089,E02006902,207,0,1,44,73,0,1,69,9,3,7,0,10053.20087598284,0.01680886720594495,0.014492753623188406,0.025788662360522567,0.5619815956555388,5,8,0.03864734299516908,10.05320087598284,10-11 km,10-11 km
E02001089,E02006912,117,0,1,37,28,0,1,43,3,1,3,0,8851.700049403235,0.01283477746114974,0.008547008547008548,0.0363501905848723,0.23512967633697962,4,5,0.042735042735042736,8.851700049403235,8-9 km,8-10 km
E02001089,E02006913,15,0,0,0,2,0,0,9,2,0,2,0,11801.948892859558,0.01807296021101714,0,0.01912173530967266,0,0,0,0,11.801948892859558,11-12 km,11-12 km
E02001089,E02006914,65,0,0,13,19,0,0,26,2,3,2,0,8078.285567091672,0.0159852719075369,0.046153846153846156,0.03544683124305281,1.302058450228659,2,5,0.07692307692307693,8.078285567091672,8-9 km,8-10 km
E02001089,E02006915,12,0,0,0,1,0,0,9,1,0,1,0,12237.860951981089,0.01441134620441479,0,0.021132761746246793,0,0,0,0,12.237860951981089,12-13 km,12-13 km
E02001089,E02006917,98,0,0,20,17,0,1,52,1,5,2,0,8797.558142552718,0.01569663739370913,0.05102040816326531,0.03239279841440656,1.575054044746384,3,8,0.08163265306122448,8.797558142552719,8-9 km,8-10 km
E02001187,E02001059,29,0,0,0,3,0,1,20,4,1,0,0,5690.7447512037625,0.01229259019381306,0.034482758620689655,0.05670156985120385,0.6081446900179174,2,3,0.10344827586206896,5.690744751203763,5-6 km,4-6 km
E02001187,E02001061,21,0,0,0,7,0,0,11,2,1,0,0,3403.269347719976,0.01797775223655079,0.047619047619047616,0.05526796389973463,0.86160307453042,1,2,0.09523809523809523,3.403269347719976,3-4 km,2-4 km
E02001187,E02001062,44,0,0,3,6,0,1,34,0,0,0,0,7203.198375560645,0.01140659708039855,0,0.04859819752738909,0,2,2,0.045454545454545456,7.203198375560645,7-8 km,6-8 km
E02001187,E02001063,24,0,0,0,8,0,0,14,2,0,0,0,7905.113667787192,0.01405729040319682,0,0.039441814318350636,0,1,1,0.041666666666666664,7.905113667787192,7-8 km,6-8 km
E02001187,E02001064,41,0,0,0,9,0,0,28,2,1,1,0,4204.486619298996,0.0118135082916495,0.024390243902439025,0.06694450997959094,0.3643352368980633,3,4,0.0975609756097561,4.204486619298995,4-5 km,4-6 km
E02001187,E02001065,15,0,0,1,1,0,0,9,0,0,4,0,1685.927545452584,0.01090001188089281,0,0.06888573105849705,0,1,1,0.06666666666666667,1.685927545452584,1-2 km,0-2 km
E02001187,E02001066,48,0,0,0,10,0,0,35,2,1,0,0,5494.136458957861,0.01111420069104185,0.020833333333333332,0.060850041151955046,0.3423717213486877,3,4,0.08333333333333333,5.49413645895786,5-6 km,4-6 km
E02001187,E02001067,14,0,0,0,2,0,0,11,1,0,0,0,2880.206338319622,0.00892771755759933,0,0.07931756151230984,0,1,1,0.07142857142857142,2.880206338319622,2-3 km,2-4 km
E02001187,E02001070,11,0,0,0,1,0,0,9,0,0,1,0,5674.575475190362,0.00923775966710607,0,0.06437319244452136,0,1,1,0.09090909090909091,5.6745754751903625,5-6 km,4-6 km
E02001187,E02001071,29,0,0,0,3,0,0,22,0,0,4,0,3162.2760146168966,0.01112423561337128,0,0.07270383389881288,0,2,2,0.06896551724137931,3.1622760146168964,3-4 km,2-4 km
E02001187,E02001075,15,0,0,0,2,0,0,12,1,0,0,0,2824.41752141469,0.016707416966134273,0,0.05909580513459678,0,1,1,0.06666666666666667,2.82441752141469,2-3 km,2-4 km
E02001187,E02001078,13,0,0,0,0,0,0,11,1,1,0,0,4258.1147946349465,0.01022940220612384,0.07692307692307693,0.07097598649545747,1.0837901763859257,1,2,0.15384615384615385,4.258114794634946,4-5 km,4-6 km
E02001187,E02001082,18,0,0,0,0,0,0,18,0,0,0,0,6381.705795886913,0.01113687035909518,0,0.05470179382474102,0,1,1,0.05555555555555555,6.381705795886913,6-7 km,6-8 km
E02001187,E02001083,14,0,0,0,0,0,0,14,0,0,0,0,7597.951580521366,0.01083178472208501,0,0.0471940672802875,0,1,1,0.07142857142857142,7.597951580521366,7-8 km,6-8 km
E02001187,E02001089,13,0,0,0,0,0,0,12,0,1,0,0,7449.256931575254,0.00961103863121491,0.07692307692307693,0.05070061942757445,1.5172019157075805,1,2,0.15384615384615385,7.449256931575254,7-8 km,6-8 km
E02001187,E02001187,97,0,0,1,4,0,1,29,4,1,55,2,0,0.00899052162255146,0.010309278350515464,0.017150682901181883,0.6011001666764554,2,3,0.030927835051546393,0,NA,NA
E02001187,E02001188,82,0,0,0,5,0,0,34,8,0,35,0,935.1301791143352,0.0106462445339808,0,0.058150044238292106,0,5,5,0.06097560975609756,0.9351301791143352,0-1 km,0-2 km
E02001187,E02001189,145,0,0,3,12,1,0,61,10,2,56,0,1318.9452752899167,0.0104897906721401,0.013793103448275862,0.06541367440212635,0.21085963408023292,9,11,0.07586206896551724,1.3189452752899167,1-2 km,0-2 km
E02001187,E02001247,12,0,0,0,2,0,0,9,0,1,0,0,4394.803607463888,0.01010426380332035,0.08333333333333333,0.07055887875023419,1.1810467344346334,1,2,0.16666666666666666,4.394803607463888,4-5 km,4-6 km
E02001187,E02001259,14,0,1,0,1,0,0,12,0,0,0,0,9145.071146756592,0.00909483937491179,0,0.04091839535862095,0,1,1,0.07142857142857142,9.145071146756592,9-10 km,8-10 km
E02001187,E02006902,92,0,0,9,32,0,0,42,5,2,2,0,9209.331793632142,0.01497986117214042,0.021739130434782608,0.03149523596434724,0.6902355155996104,3,5,0.05434782608695652,9.209331793632142,9-10 km,8-10 km
E02001187,E02006912,69,0,0,15,21,0,0,25,3,3,2,0,8296.797003537804,0.01412131272195251,0.043478260869565216,0.03722253594503598,1.1680628352073228,2,5,0.07246376811594203,8.296797003537804,8-9 km,8-10 km
E02001187,E02006914,25,0,0,3,12,0,0,6,3,1,0,0,8301.912226240529,0.01113974084486897,0.04,0.042244255502507135,0.9468743033624077,1,2,0.08,8.301912226240528,8-9 km,8-10 km
E02001187,E02006917,57,0,0,12,19,0,0,20,5,1,0,0,9054.9769461357,0.00994885109480292,0.017543859649122806,0.03995963174587412,0.4390395727541766,2,3,0.05263157894736842,9.0549769461357,9-10 km,8-10 km
E02001188,E02001059,42,0,0,0,7,2,0,28,2,1,2,0,5846.785405274823,0.00940096717364083,0.023809523809523808,0.06269461930521006,0.3797698123600407,3,4,0.09523809523809523,5.846785405274822,5-6 km,4-6 km
E02001188,E02001061,24,0,0,0,7,0,1,14,0,1,1,0,3559.310001791037,0.01093393086651261,0.041666666666666664,0.07216989696276736,0.5773413628145071,2,3,0.125,3.559310001791037,3-4 km,2-4 km
E02001188,E02001062,62,0,0,1,13,0,0,44,1,3,0,0,6225.289169503987,0.01073227622988727,0.04838709677419355,0.05671999281436598,0.8530871457010853,3,6,0.0967741935483871,6.225289169503987,6-7 km,6-8 km
E02001188,E02001063,48,0,0,1,10,0,1,34,2,0,0,0,6927.204461730534,0.00886000814508432,0,0.0560777033661988,0,3,3,0.0625,6.9272044617305335,6-7 km,6-8 km
E02001188,E02001064,36,0,0,0,4,0,1,26,2,2,1,0,3452.914831517573,0.01152820931740754,0.05555555555555555,0.07087302174465644,0.7838745151252737,2,4,0.1111111111111111,3.452914831517573,3-4 km,2-4 km
E02001188,E02001066,37,0,0,0,13,0,0,24,0,0,0,0,4516.2272529012025,0.01023733791658854,0,0.06947797331340423,0,3,3,0.08108108108108109,4.516227252901203,4-5 km,4-6 km
E02001188,E02001067,11,0,0,0,3,0,0,4,0,0,4,0,2297.1398411668383,0.01004978543055845,0,0.07510033181410328,0,1,1,0.09090909090909091,2.2971398411668384,2-3 km,2-4 km
E02001188,E02001070,23,0,0,1,7,0,0,12,1,1,1,0,4739.445296076026,0.00929780665590467,0.043478260869565216,0.0707133265653698,0.6148524327924587,2,3,0.13043478260869565,4.739445296076027,4-5 km,4-6 km
E02001188,E02001071,19,0,0,0,1,0,0,14,2,1,1,0,2184.8344622262207,0.00893832674491276,0.05263157894736842,0.07770165630524821,0.677354659476075,1,2,0.10526315789473684,2.184834462226221,2-3 km,2-4 km
E02001188,E02001073,11,0,0,0,2,0,0,6,2,1,0,0,8287.171046132546,0.010793546773968229,0.09090909090909091,0.042960054938359964,2.1161306948868965,0,1,0.09090909090909091,8.287171046132546,8-9 km,8-10 km
E02001188,E02001075,35,0,0,1,6,0,0,18,2,0,8,0,1889.2873423003557,0.01595879156084298,0,0.05878117037546693,0,2,2,0.05714285714285714,1.8892873423003558,1-2 km,0-2 km
E02001188,E02001078,11,0,0,0,0,0,0,8,0,1,2,0,3322.9846155206133,0.02140163834116805,0.09090909090909091,0.048503691472114314,1.8742715894388422,0,1,0.09090909090909091,3.322984615520613,3-4 km,2-4 km
E02001188,E02001082,19,0,0,0,4,0,0,14,1,0,0,0,5446.5756167725785,0.01984507455637249,0,0.04269368198685079,0,1,1,0.05263157894736842,5.446575616772579,5-6 km,4-6 km
E02001188,E02001089,23,0,0,0,3,0,1,14,1,2,2,0,6514.12675246092,0.01918813548016548,0.08695652173913043,0.038368846456941365,2.2663314060461937,1,3,0.13043478260869565,6.51412675246092,6-7 km,6-8 km
E02001188,E02001187,51,0,0,1,4,0,0,15,2,0,29,0,717.4020770358972,0.02180287260550127,0,0.03659549958540935,0,2,2,0.0392156862745098,0.7174020770358972,0-1 km,0-2 km
E02001188,E02001188,121,0,0,2,12,0,1,43,5,5,53,0,0,0.02024227917607921,0.04132231404958678,0.012920948334326233,3.198086779730285,1,6,0.049586776859504134,0,NA,NA
E02001188,E02001189,125,0,0,2,8,1,0,36,5,7,66,0,1654.9598569380514,0.02181757349731625,0.056,0.04632319671459465,1.208897571232526,5,12,0.096,1.6549598569380515,1-2 km,0-2 km
E02001188,E02001259,11,0,1,0,1,0,0,8,0,1,0,0,8209.940967642257,0.01799023446918867,0.09090909090909091,0.03192024849575719,2.848006992212935,0,1,0.09090909090909091,8.209940967642256,8-9 km,8-10 km
E02001188,E02001262,13,0,0,0,1,0,0,11,1,0,0,0,8627.091238596378,0.02018686269351008,0,0.027346394199089543,0,0,0,0,8.627091238596378,8-9 km,8-10 km
